Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
1702;22/06/2026 17:29:20;;Dossier validé;Parcours terminé;353.99
1703;22/06/2026 17:07:42;;Souscription en cours;Synchronisation référentiel personne NOVA;832.02
1704;22/06/2026 17:07:42;;Souscription en cours;Synchronisation référentiel personne NOVA;764.59
1705;22/06/2026 17:06:30;;Souscription en cours;Coordonnées personnelles;506.69
1706;22/06/2026 17:06:30;;Souscription en cours;Coordonnées personnelles;438.78
1707;22/06/2026 17:03:57;;Dossier validé;Parcours terminé;845.08
1708;22/06/2026 17:03:57;;Dossier validé;Parcours terminé;529.76
1709;22/06/2026 17:00:56;;Dossier validé;Parcours terminé;866.78
1710;22/06/2026 17:00:56;;Dossier validé;Parcours terminé;387.12
1711;22/06/2026 16:58:38;;Dossier validé;Parcours terminé;923.80
1712;22/06/2026 16:58:38;;Dossier validé;Parcours terminé;469.08
1713;22/06/2026 16:58:29;;Souscription non démarrée;Parcours non démarré;647.19
1714;22/06/2026 16:58:29;;Souscription non démarrée;Parcours non démarré;567.27
1715;22/06/2026 16:51:10;;Dossier refusé;Signature Contrat;910.38
1716;22/06/2026 16:51:10;;Dossier refusé;Signature Contrat;331.48
1717;22/06/2026 16:45:03;;Souscription en cours;Choix de l'offre et livraison;605.89
1718;22/06/2026 16:45:03;;Souscription en cours;Choix de l'offre et livraison;110.46
1719;22/06/2026 16:44:48;;Souscription en cours;Informations complémentaires (Etablissements, etc.);447.76
1720;22/06/2026 16:44:48;;Souscription en cours;Informations complémentaires (Etablissements, etc.);680.21
1721;22/06/2026 16:32:29;;Dossier validé;Parcours terminé;621.30
1722;22/06/2026 16:32:29;;Dossier validé;Parcours terminé;549.12
1723;22/06/2026 16:27:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;971.28
1724;22/06/2026 16:27:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;647.68
1725;22/06/2026 16:23:24;;Souscription en cours;Coordonnées personnelles;533.77
1726;22/06/2026 16:23:24;;Souscription en cours;Coordonnées personnelles;292.10
1727;22/06/2026 16:20:58;;Souscription en cours;Informations complémentaires (Etablissements, etc.);684.32
1728;22/06/2026 16:20:58;;Souscription en cours;Informations complémentaires (Etablissements, etc.);861.25
1729;22/06/2026 16:18:23;;Souscription en cours;Coordonnées personnelles;519.12
1730;22/06/2026 16:18:23;;Souscription en cours;Coordonnées personnelles;730.98
1731;22/06/2026 16:11:37;;Dossier validé;Parcours terminé;176.90
1732;22/06/2026 16:11:37;;Dossier validé;Parcours terminé;941.70
1733;22/06/2026 16:05:19;;Souscription en cours;Choix de l'offre et livraison;360.06
1734;22/06/2026 16:05:19;;Souscription en cours;Choix de l'offre et livraison;971.46
1735;22/06/2026 16:04:27;Manon LEFEBVRE;Dossier validé;Parcours terminé;374.32
1736;22/06/2026 16:04:27;Manon LEFEBVRE;Dossier validé;Parcours terminé;383.91
1737;22/06/2026 16:01:15;;Dossier refusé;Saisie société;788.14
1738;22/06/2026 16:01:15;;Dossier refusé;Saisie société;510.19
1739;22/06/2026 15:51:27;;Dossier validé;Parcours terminé;350.44
1740;22/06/2026 15:51:27;;Dossier validé;Parcours terminé;261.24
1741;22/06/2026 15:48:58;;Dossier validé;Parcours terminé;477.07
1742;22/06/2026 15:48:58;;Dossier validé;Parcours terminé;741.58
1743;22/06/2026 15:43:39;;Dossier validé;Parcours terminé;691.82
1744;22/06/2026 15:43:39;;Dossier validé;Parcours terminé;682.17
1745;22/06/2026 15:35:50;;Dossier validé;Parcours terminé;136.85
1746;22/06/2026 15:35:50;;Dossier validé;Parcours terminé;224.74
1747;22/06/2026 15:27:26;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;740.05
1748;22/06/2026 15:27:26;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;648.03
1749;22/06/2026 15:25:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;688.45
1750;22/06/2026 15:25:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;666.27
1751;22/06/2026 15:25:46;;Souscription en cours;Coordonnées personnelles;928.19
1752;22/06/2026 15:25:46;;Souscription en cours;Coordonnées personnelles;217.38
1753;22/06/2026 15:21:50;;Souscription en cours;Choix de l'offre et livraison;427.03
1754;22/06/2026 15:21:50;;Souscription en cours;Choix de l'offre et livraison;328.09
1755;22/06/2026 15:07:30;;Dossier validé;Parcours terminé;289.75
1756;22/06/2026 15:07:30;;Dossier validé;Parcours terminé;450.68
1757;22/06/2026 15:00:34;Hugo MARTIN;Dossier validé;Parcours terminé;404.21
1758;22/06/2026 15:00:34;Hugo MARTIN;Dossier validé;Parcours terminé;287.08
1759;22/06/2026 15:00:30;;Dossier validé;Parcours terminé;226.03
1760;22/06/2026 15:00:30;;Dossier validé;Parcours terminé;951.51
1761;22/06/2026 14:50:17;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;238.42
1762;22/06/2026 14:50:17;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;500.54
1763;22/06/2026 14:49:56;;Souscription non démarrée;Parcours non démarré;910.31
1764;22/06/2026 14:49:56;;Souscription non démarrée;Parcours non démarré;168.80
1765;22/06/2026 14:46:52;;Dossier validé;Parcours terminé;304.78
1766;22/06/2026 14:46:52;;Dossier validé;Parcours terminé;608.97
1767;22/06/2026 14:44:10;;Dossier validé;Parcours terminé;122.82
1768;22/06/2026 14:44:10;;Dossier validé;Parcours terminé;569.69
1769;22/06/2026 14:37:45;;Dossier validé;Parcours terminé;422.14
1770;22/06/2026 14:37:45;;Dossier validé;Parcours terminé;951.47
1771;22/06/2026 14:37:25;;Souscription non démarrée;Parcours non démarré;355.82
1772;22/06/2026 14:37:25;;Souscription non démarrée;Parcours non démarré;289.64
1773;22/06/2026 14:33:09;;Dossier refusé;Saisie société;890.73
1774;22/06/2026 14:33:09;;Dossier refusé;Saisie société;226.11
1775;22/06/2026 14:26:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;941.73
1776;22/06/2026 14:26:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;305.69
1777;22/06/2026 14:22:56;;Dossier validé;Parcours terminé;763.94
1778;22/06/2026 14:22:56;;Dossier validé;Parcours terminé;858.39
1779;22/06/2026 14:21:04;;Souscription non démarrée;Parcours non démarré;595.82
1780;22/06/2026 14:21:04;;Souscription non démarrée;Parcours non démarré;288.93
1781;22/06/2026 14:10:55;;Dossier refusé;Signature Contrat;517.51
1782;22/06/2026 14:10:55;;Dossier refusé;Signature Contrat;257.93
1783;22/06/2026 13:51:17;;Souscription en cours;Criblages BE(s);305.23
1784;22/06/2026 13:51:17;;Souscription en cours;Criblages BE(s);517.53
1785;22/06/2026 13:47:35;;Dossier validé;Parcours terminé;822.87
1786;22/06/2026 13:47:35;;Dossier validé;Parcours terminé;317.22
1787;22/06/2026 13:47:15;;Souscription en cours;Signature Contrat;687.16
1788;22/06/2026 13:47:15;;Souscription en cours;Signature Contrat;891.74
1789;22/06/2026 13:38:12;;Souscription en cours;Vérification d'identité;843.57
1790;22/06/2026 13:38:12;;Souscription en cours;Vérification d'identité;381.29
1791;22/06/2026 13:29:18;;Souscription en cours;Coordonnées personnelles;628.18
1792;22/06/2026 13:29:18;;Souscription en cours;Coordonnées personnelles;183.18
1793;22/06/2026 13:20:16;;Dossier validé;Parcours terminé;127.79
1794;22/06/2026 13:20:16;;Dossier validé;Parcours terminé;932.69
1795;22/06/2026 12:47:00;;Dossier validé;Parcours terminé;360.80
1796;22/06/2026 12:47:00;;Dossier validé;Parcours terminé;771.14
1797;22/06/2026 12:42:06;;Dossier validé;Parcours terminé;232.16
1798;22/06/2026 12:42:06;;Dossier validé;Parcours terminé;327.55
1799;22/06/2026 12:40:25;;Dossier refusé;Saisie société;885.45
1800;22/06/2026 12:40:25;;Dossier refusé;Saisie société;796.74
1801;22/06/2026 12:37:38;;Souscription non démarrée;Parcours non démarré;617.02
1802;22/06/2026 12:37:38;;Souscription non démarrée;Parcours non démarré;738.30
1803;22/06/2026 12:35:57;;Dossier validé;Parcours terminé;186.70
1804;22/06/2026 12:35:57;;Dossier validé;Parcours terminé;632.90
1805;22/06/2026 12:32:53;;Dossier validé;Parcours terminé;257.37
1806;22/06/2026 12:32:53;;Dossier validé;Parcours terminé;504.23
1807;22/06/2026 12:29:01;;Souscription en cours;Vérification d'identité;941.45
1808;22/06/2026 12:29:01;;Souscription en cours;Vérification d'identité;723.41
1809;22/06/2026 12:16:16;;Souscription en cours;Coordonnées personnelles;509.72
1810;22/06/2026 12:16:16;;Souscription en cours;Coordonnées personnelles;855.85
1811;22/06/2026 12:15:27;;Souscription en cours;Vérification d'identité;996.75
1812;22/06/2026 12:15:27;;Souscription en cours;Vérification d'identité;880.96
1813;22/06/2026 12:09:56;;Dossier refusé;Saisie société;882.00
1814;22/06/2026 12:09:56;;Dossier refusé;Saisie société;225.23
1815;22/06/2026 12:07:29;;Souscription non démarrée;Parcours non démarré;190.58
1816;22/06/2026 12:07:29;;Souscription non démarrée;Parcours non démarré;525.03
1817;22/06/2026 12:04:56;;Dossier refusé;Choix de l'offre et livraison;495.07
1818;22/06/2026 12:04:56;;Dossier refusé;Choix de l'offre et livraison;624.13
1819;22/06/2026 12:04:55;;Souscription non démarrée;Parcours non démarré;376.31
1820;22/06/2026 12:04:55;;Souscription non démarrée;Parcours non démarré;247.11
1821;22/06/2026 12:04:47;;Souscription en cours;Coordonnées personnelles;279.55
1822;22/06/2026 12:04:47;;Souscription en cours;Coordonnées personnelles;481.51
1823;22/06/2026 12:03:04;;Souscription en cours;Coordonnées personnelles;771.73
1824;22/06/2026 12:03:04;;Souscription en cours;Coordonnées personnelles;244.60
1825;22/06/2026 11:56:11;;Dossier validé;Parcours terminé;104.19
1826;22/06/2026 11:56:11;;Dossier validé;Parcours terminé;553.12
1827;22/06/2026 11:53:35;;Souscription en cours;Informations complémentaires (Etablissements, etc.);950.91
1828;22/06/2026 11:53:35;;Souscription en cours;Informations complémentaires (Etablissements, etc.);132.59
1829;22/06/2026 11:53:26;;Dossier validé;Parcours terminé;808.55
1830;22/06/2026 11:53:26;;Dossier validé;Parcours terminé;533.02
1831;22/06/2026 11:43:59;;Dossier validé;Parcours terminé;387.78
1832;22/06/2026 11:43:59;;Dossier validé;Parcours terminé;580.51
1833;22/06/2026 11:39:48;;Dossier validé;Parcours terminé;625.11
1834;22/06/2026 11:39:48;;Dossier validé;Parcours terminé;352.55
1835;22/06/2026 11:37:05;;Souscription en cours;Coordonnées personnelles;527.16
1836;22/06/2026 11:37:05;;Souscription en cours;Coordonnées personnelles;680.64
1837;22/06/2026 11:34:56;;Souscription en cours;Coordonnées personnelles;296.67
1838;22/06/2026 11:34:56;;Souscription en cours;Coordonnées personnelles;313.59
1839;22/06/2026 11:28:33;;Souscription en cours;Synchronisation référentiel personne NOVA;894.08
1840;22/06/2026 11:28:33;;Souscription en cours;Synchronisation référentiel personne NOVA;567.74
1841;22/06/2026 11:18:55;;Dossier refusé;Saisie société;488.83
1842;22/06/2026 11:18:55;;Dossier refusé;Saisie société;468.83
1843;22/06/2026 11:18:02;;Dossier validé;Parcours terminé;857.19
1844;22/06/2026 11:18:02;;Dossier validé;Parcours terminé;901.59
1845;22/06/2026 11:04:34;;Souscription en cours;Signature Contrat;786.68
1846;22/06/2026 11:04:34;;Souscription en cours;Signature Contrat;424.73
1847;22/06/2026 11:04:27;;Dossier validé;Parcours terminé;346.29
1848;22/06/2026 11:04:27;;Dossier validé;Parcours terminé;104.07
1849;22/06/2026 10:59:41;;Dossier validé;Parcours terminé;836.97
1850;22/06/2026 10:59:41;;Dossier validé;Parcours terminé;179.49
1851;22/06/2026 10:56:32;;Dossier validé;Parcours terminé;210.33
1852;22/06/2026 10:56:32;;Dossier validé;Parcours terminé;309.86
1853;22/06/2026 10:37:48;;Souscription en cours;Coordonnées personnelles;708.18
1854;22/06/2026 10:37:48;;Souscription en cours;Coordonnées personnelles;904.58
1855;22/06/2026 10:36:34;;Souscription en cours;Signature Contrat;903.93
1856;22/06/2026 10:36:34;;Souscription en cours;Signature Contrat;290.80
1857;22/06/2026 10:35:33;;Souscription en cours;Coordonnées personnelles;885.83
1858;22/06/2026 10:35:33;;Souscription en cours;Coordonnées personnelles;714.66
1859;22/06/2026 10:35:09;;Dossier validé;Parcours terminé;466.57
1860;22/06/2026 10:35:09;;Dossier validé;Parcours terminé;880.58
1861;22/06/2026 10:28:57;;Souscription non démarrée;Parcours non démarré;651.60
1862;22/06/2026 10:28:57;;Souscription non démarrée;Parcours non démarré;888.43
1863;22/06/2026 10:19:24;;Souscription en cours;Coordonnées personnelles;184.48
1864;22/06/2026 10:19:24;;Souscription en cours;Coordonnées personnelles;916.33
1865;22/06/2026 10:15:36;;Souscription non démarrée;Parcours non démarré;716.32
1866;22/06/2026 10:15:36;;Souscription non démarrée;Parcours non démarré;617.78
1867;22/06/2026 10:11:07;;Souscription en cours;Coordonnées personnelles;543.22
1868;22/06/2026 10:11:07;;Souscription en cours;Coordonnées personnelles;223.00
1869;22/06/2026 10:07:21;;Dossier refusé;Signature Contrat;201.62
1870;22/06/2026 10:07:21;;Dossier refusé;Signature Contrat;777.73
1871;22/06/2026 10:05:31;;Souscription en cours;Coordonnées personnelles;657.38
1872;22/06/2026 10:05:31;;Souscription en cours;Coordonnées personnelles;650.16
1873;22/06/2026 09:58:57;;Dossier validé;Parcours terminé;180.07
1874;22/06/2026 09:58:57;;Dossier validé;Parcours terminé;133.52
1875;22/06/2026 09:38:44;;Souscription en cours;Choix de l'offre et livraison;288.77
1876;22/06/2026 09:38:44;;Souscription en cours;Choix de l'offre et livraison;130.53
1877;22/06/2026 09:34:49;;Dossier validé;Parcours terminé;161.44
1878;22/06/2026 09:34:49;;Dossier validé;Parcours terminé;553.83
1879;22/06/2026 09:18:25;;Dossier validé;Parcours terminé;113.98
1880;22/06/2026 09:18:25;;Dossier validé;Parcours terminé;599.19
1881;22/06/2026 09:07:03;Hugo MARTIN;Dossier validé;Parcours terminé;686.38
1882;22/06/2026 09:07:03;Hugo MARTIN;Dossier validé;Parcours terminé;693.07
1883;22/06/2026 08:52:01;;Souscription en cours;Coordonnées personnelles;311.40
1884;22/06/2026 08:52:01;;Souscription en cours;Coordonnées personnelles;257.97
1885;22/06/2026 08:45:11;;Dossier validé;Parcours terminé;671.50
1886;22/06/2026 08:45:11;;Dossier validé;Parcours terminé;113.72
1887;22/06/2026 08:41:13;;Dossier validé;Parcours terminé;380.45
1888;22/06/2026 08:41:13;;Dossier validé;Parcours terminé;382.89
1889;22/06/2026 08:36:21;;Dossier validé;Parcours terminé;467.88
1890;22/06/2026 08:36:21;;Dossier validé;Parcours terminé;162.18
1891;22/06/2026 08:25:00;;Dossier validé;Parcours terminé;150.25
1892;22/06/2026 08:25:00;;Dossier validé;Parcours terminé;839.82
1893;22/06/2026 08:18:12;;Souscription en cours;Choix de l'offre et livraison;967.63
1894;22/06/2026 08:18:12;;Souscription en cours;Choix de l'offre et livraison;346.84
1895;22/06/2026 08:16:09;;Souscription en cours;Coordonnées personnelles;851.56
1896;22/06/2026 08:16:09;;Souscription en cours;Coordonnées personnelles;185.80
1897;22/06/2026 08:00:50;;Dossier validé;Parcours terminé;978.22
1898;22/06/2026 08:00:50;;Dossier validé;Parcours terminé;953.42
1899;22/06/2026 07:49:26;;Dossier validé;Parcours terminé;412.51
1900;22/06/2026 07:49:26;;Dossier validé;Parcours terminé;401.76
1901;22/06/2026 07:30:09;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;280.90
1902;22/06/2026 07:30:09;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;635.93
1903;22/06/2026 06:48:14;;Dossier validé;Parcours terminé;881.89
1904;22/06/2026 06:48:14;;Dossier validé;Parcours terminé;981.99
1905;22/06/2026 06:15:19;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);602.20
1906;22/06/2026 06:15:19;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);776.20
1907;22/06/2026 06:12:23;;Dossier refusé;Saisie société;236.72
1908;22/06/2026 06:12:23;;Dossier refusé;Saisie société;331.67
1909;22/06/2026 01:56:18;;Souscription en cours;Coordonnées personnelles;460.32
1910;22/06/2026 01:56:18;;Souscription en cours;Coordonnées personnelles;961.74
1911;22/06/2026 01:18:16;;Dossier validé;Parcours terminé;822.99
1912;22/06/2026 01:18:16;;Dossier validé;Parcours terminé;808.61
1913;22/06/2026 00:43:59;Manon LEFEBVRE;Dossier validé;Parcours terminé;318.55
1914;22/06/2026 00:43:59;Manon LEFEBVRE;Dossier validé;Parcours terminé;553.73
1915;22/06/2026 00:23:23;;Dossier validé;Parcours terminé;224.64
1916;22/06/2026 00:23:23;;Dossier validé;Parcours terminé;931.10
1917;22/06/2026 00:14:38;;Dossier validé;Parcours terminé;867.72
1918;22/06/2026 00:14:38;;Dossier validé;Parcours terminé;193.28
1919;21/06/2026 23:43:14;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;704.74
1920;21/06/2026 23:43:14;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;404.86
1921;21/06/2026 23:42:46;;Souscription en cours;Coordonnées personnelles;831.02
1922;21/06/2026 23:42:46;;Souscription en cours;Coordonnées personnelles;273.57
1923;21/06/2026 23:42:08;;Souscription non démarrée;Parcours non démarré;352.25
1924;21/06/2026 23:42:08;;Souscription non démarrée;Parcours non démarré;899.63
1925;21/06/2026 23:36:08;;Souscription en cours;Vérification d'identité;863.32
1926;21/06/2026 23:36:08;;Souscription en cours;Vérification d'identité;961.80
1927;21/06/2026 23:28:20;;Dossier refusé;Saisie société;619.69
1928;21/06/2026 23:28:20;;Dossier refusé;Saisie société;544.06
1929;21/06/2026 23:23:42;;Dossier validé;Parcours terminé;418.25
1930;21/06/2026 23:23:42;;Dossier validé;Parcours terminé;836.33
1931;21/06/2026 23:19:57;;Souscription en cours;Coordonnées personnelles;950.83
1932;21/06/2026 23:19:57;;Souscription en cours;Coordonnées personnelles;785.76
1933;21/06/2026 23:13:16;;Souscription en cours;Coordonnées personnelles;570.61
1934;21/06/2026 23:13:16;;Souscription en cours;Coordonnées personnelles;240.75
1935;21/06/2026 23:13:04;;Dossier refusé;Saisie société;996.88
1936;21/06/2026 23:13:04;;Dossier refusé;Saisie société;641.60
1937;21/06/2026 23:07:41;;Souscription en cours;Coordonnées personnelles;480.04
1938;21/06/2026 23:07:41;;Souscription en cours;Coordonnées personnelles;448.08
1939;21/06/2026 22:49:29;;Souscription en cours;Signature Contrat;513.31
1940;21/06/2026 22:49:29;;Souscription en cours;Signature Contrat;892.33
1941;21/06/2026 22:26:43;;Dossier refusé;Saisie société;745.91
1942;21/06/2026 22:26:43;;Dossier refusé;Saisie société;805.10
1943;21/06/2026 22:15:37;;Souscription en cours;Choix de l'offre et livraison;765.33
1944;21/06/2026 22:15:37;;Souscription en cours;Choix de l'offre et livraison;707.92
1945;21/06/2026 21:54:35;;Souscription en cours;Criblages BE(s);363.38
1946;21/06/2026 21:54:35;;Souscription en cours;Criblages BE(s);117.56
1947;21/06/2026 21:27:02;;Souscription en cours;Informations complémentaires (Etablissements, etc.);569.04
1948;21/06/2026 21:27:02;;Souscription en cours;Informations complémentaires (Etablissements, etc.);242.22
1949;21/06/2026 20:15:13;;Dossier refusé;Coordonnées personnelles;555.67
1950;21/06/2026 20:15:13;;Dossier refusé;Coordonnées personnelles;767.71
1951;21/06/2026 20:13:59;;Souscription en cours;Signature Contrat;133.85
1952;21/06/2026 20:13:59;;Souscription en cours;Signature Contrat;665.35
1953;21/06/2026 20:11:21;Z5735392;Dossier validé;Parcours terminé;389.38
1954;21/06/2026 20:11:21;Z5735392;Dossier validé;Parcours terminé;708.97
1955;21/06/2026 19:40:41;;Souscription en cours;Choix de l'offre et livraison;908.92
1956;21/06/2026 19:40:41;;Souscription en cours;Choix de l'offre et livraison;919.32
1957;21/06/2026 18:35:59;;Dossier validé;Parcours terminé;207.71
1958;21/06/2026 18:35:59;;Dossier validé;Parcours terminé;795.58
1959;21/06/2026 18:31:35;;Dossier validé;Parcours terminé;507.43
1960;21/06/2026 18:31:35;;Dossier validé;Parcours terminé;392.04
1961;21/06/2026 18:11:18;Z5750800;Dossier validé;Parcours terminé;675.11
1962;21/06/2026 18:11:18;Z5750800;Dossier validé;Parcours terminé;491.67
1963;21/06/2026 18:05:59;;Dossier validé;Parcours terminé;983.60
1964;21/06/2026 18:05:59;;Dossier validé;Parcours terminé;399.58
1965;21/06/2026 17:58:29;;Dossier validé;Parcours terminé;566.13
1966;21/06/2026 17:58:29;;Dossier validé;Parcours terminé;298.86
1967;21/06/2026 17:57:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;256.48
1968;21/06/2026 17:57:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;866.28
1969;21/06/2026 17:47:43;;Souscription non démarrée;Parcours non démarré;621.42
1970;21/06/2026 17:47:43;;Souscription non démarrée;Parcours non démarré;992.21
1971;21/06/2026 17:38:12;;Souscription en cours;Signature Contrat;952.99
1972;21/06/2026 17:38:12;;Souscription en cours;Signature Contrat;880.14
1973;21/06/2026 17:31:11;;Souscription en cours;Coordonnées personnelles;981.46
1974;21/06/2026 17:31:11;;Souscription en cours;Coordonnées personnelles;144.15
1975;21/06/2026 17:04:49;;Souscription non démarrée;Parcours non démarré;462.67
1976;21/06/2026 17:04:49;;Souscription non démarrée;Parcours non démarré;220.23
1977;21/06/2026 17:00:51;;Dossier refusé;Parcours non démarré;352.52
1978;21/06/2026 17:00:51;;Dossier refusé;Parcours non démarré;743.50
1979;21/06/2026 16:56:53;;Souscription en cours;Coordonnées personnelles;384.19
1980;21/06/2026 16:56:53;;Souscription en cours;Coordonnées personnelles;645.96
1981;21/06/2026 16:43:05;;Dossier validé;Parcours terminé;230.62
1982;21/06/2026 16:43:05;;Dossier validé;Parcours terminé;652.14
1983;21/06/2026 16:36:03;;Souscription en cours;Coordonnées personnelles;220.91
1984;21/06/2026 16:36:03;;Souscription en cours;Coordonnées personnelles;816.54
1985;21/06/2026 16:32:56;;Souscription en cours;Choix de l'offre et livraison;776.40
1986;21/06/2026 16:32:56;;Souscription en cours;Choix de l'offre et livraison;750.16
1987;21/06/2026 16:22:49;;Dossier validé;Parcours terminé;506.27
1988;21/06/2026 16:22:49;;Dossier validé;Parcours terminé;388.23
1989;21/06/2026 16:21:19;;Dossier validé;Parcours terminé;535.52
1990;21/06/2026 16:21:19;;Dossier validé;Parcours terminé;531.77
1991;21/06/2026 16:04:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;478.58
1992;21/06/2026 16:04:02;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;564.42
1993;21/06/2026 16:01:41;;Dossier refusé;Signature Contrat;713.02
1994;21/06/2026 16:01:41;;Dossier refusé;Signature Contrat;302.44
1995;21/06/2026 15:52:05;;Dossier validé;Parcours terminé;706.75
1996;21/06/2026 15:52:05;;Dossier validé;Parcours terminé;775.19
1997;21/06/2026 15:47:03;;Souscription en cours;Vérification d'identité;155.48
1998;21/06/2026 15:47:03;;Souscription en cours;Vérification d'identité;841.02
1999;21/06/2026 15:45:28;;Souscription en cours;Coordonnées personnelles;640.52
2000;21/06/2026 15:45:28;;Souscription en cours;Coordonnées personnelles;924.74
2001;21/06/2026 15:45:05;;Souscription en cours;Choix de l'offre et livraison;220.98
2002;21/06/2026 15:45:05;;Souscription en cours;Choix de l'offre et livraison;993.05
2003;21/06/2026 15:30:14;;Souscription non démarrée;Parcours non démarré;387.19
2004;21/06/2026 15:30:14;;Souscription non démarrée;Parcours non démarré;713.71
2005;21/06/2026 15:21:39;;Souscription en cours;Coordonnées personnelles;874.76
2006;21/06/2026 15:21:39;;Souscription en cours;Coordonnées personnelles;147.61
2007;21/06/2026 15:16:00;;Dossier refusé;Saisie société;860.03
2008;21/06/2026 15:16:00;;Dossier refusé;Saisie société;243.12
2009;21/06/2026 15:07:16;;Dossier refusé;Saisie société;873.88
2010;21/06/2026 15:07:16;;Dossier refusé;Saisie société;824.35
2011;21/06/2026 14:56:10;;Souscription en cours;Coordonnées personnelles;855.35
2012;21/06/2026 14:56:10;;Souscription en cours;Coordonnées personnelles;241.34
2013;21/06/2026 14:53:39;;Dossier validé;Parcours terminé;225.61
2014;21/06/2026 14:53:39;;Dossier validé;Parcours terminé;885.94
2015;21/06/2026 14:43:07;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);491.32
2016;21/06/2026 14:43:07;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);673.99
2017;21/06/2026 14:42:49;Adam LAURENT;Dossier validé;Parcours terminé;553.26
2018;21/06/2026 14:42:49;Adam LAURENT;Dossier validé;Parcours terminé;899.47
2019;21/06/2026 14:30:38;;Dossier validé;Parcours terminé;331.82
2020;21/06/2026 14:30:38;;Dossier validé;Parcours terminé;175.19
2021;21/06/2026 13:34:34;;Dossier validé;Parcours terminé;424.57
2022;21/06/2026 13:34:34;;Dossier validé;Parcours terminé;440.00
2023;21/06/2026 13:33:47;;Souscription en cours;Vérification d'identité;883.63
2024;21/06/2026 13:33:47;;Souscription en cours;Vérification d'identité;235.34
2025;21/06/2026 13:26:22;;Dossier validé;Parcours terminé;367.85
2026;21/06/2026 13:26:22;;Dossier validé;Parcours terminé;149.62
2027;21/06/2026 12:51:48;;Souscription en cours;Choix de l'offre et livraison;185.34
2028;21/06/2026 12:51:48;;Souscription en cours;Choix de l'offre et livraison;491.56
2029;21/06/2026 12:51:09;;Dossier validé;Parcours terminé;482.76
2030;21/06/2026 12:51:09;;Dossier validé;Parcours terminé;370.02
2031;21/06/2026 12:44:46;;Souscription non démarrée;Parcours non démarré;711.88
2032;21/06/2026 12:44:46;;Souscription non démarrée;Parcours non démarré;157.63
2033;21/06/2026 12:34:08;;Dossier refusé;Saisie société;668.78
2034;21/06/2026 12:34:08;;Dossier refusé;Saisie société;344.39
2035;21/06/2026 12:33:27;;Dossier refusé;Saisie société;656.71
2036;21/06/2026 12:33:27;;Dossier refusé;Saisie société;565.14
2037;21/06/2026 11:46:47;;Dossier validé;Parcours terminé;915.40
2038;21/06/2026 11:46:47;;Dossier validé;Parcours terminé;264.59
2039;21/06/2026 11:44:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;414.44
2040;21/06/2026 11:44:49;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;537.64
2041;21/06/2026 11:31:28;;Souscription en cours;Coordonnées personnelles;675.06
2042;21/06/2026 11:31:28;;Souscription en cours;Coordonnées personnelles;781.52
2043;21/06/2026 11:27:30;;Dossier validé;Parcours terminé;509.17
2044;21/06/2026 11:27:30;;Dossier validé;Parcours terminé;912.28
2045;21/06/2026 11:20:21;;Dossier validé;Parcours terminé;513.20
2046;21/06/2026 11:20:21;;Dossier validé;Parcours terminé;669.81
2047;21/06/2026 11:17:14;;Souscription en cours;Choix de l'offre et livraison;897.33
2048;21/06/2026 11:17:14;;Souscription en cours;Choix de l'offre et livraison;755.26
2049;21/06/2026 11:16:18;;Dossier validé;Parcours terminé;477.36
2050;21/06/2026 11:16:18;;Dossier validé;Parcours terminé;523.41
2051;21/06/2026 11:15:04;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);725.24
2052;21/06/2026 11:15:04;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);702.16
2053;21/06/2026 11:06:38;;Dossier validé;Parcours terminé;897.65
2054;21/06/2026 11:06:38;;Dossier validé;Parcours terminé;508.07
2055;21/06/2026 11:04:42;;Dossier validé;Parcours terminé;732.78
2056;21/06/2026 11:04:42;;Dossier validé;Parcours terminé;187.45
