Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
1713;03/06/2026 09:54:00;;Souscription en cours;Coordonnées personnelles;584.72
1714;03/06/2026 09:54:00;;Souscription en cours;Coordonnées personnelles;869.06
1715;03/06/2026 09:53:22;Zoé MULLER;Dossier validé;Parcours terminé;223.34
1716;03/06/2026 09:53:22;Zoé MULLER;Dossier validé;Parcours terminé;792.19
1717;03/06/2026 09:52:07;;Souscription en cours;Coordonnées personnelles;905.55
1718;03/06/2026 09:52:07;;Souscription en cours;Coordonnées personnelles;306.07
1719;03/06/2026 09:52:02;;Souscription en cours;Coordonnées personnelles;115.17
1720;03/06/2026 09:52:02;;Souscription en cours;Coordonnées personnelles;559.92
1721;03/06/2026 09:50:12;;Souscription en cours;Choix de l'offre et livraison;422.97
1722;03/06/2026 09:50:12;;Souscription en cours;Choix de l'offre et livraison;652.00
1723;03/06/2026 09:48:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;441.68
1724;03/06/2026 09:48:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;145.86
1725;03/06/2026 09:43:10;;Dossier validé;Parcours terminé;452.37
1726;03/06/2026 09:43:10;;Dossier validé;Parcours terminé;281.63
1727;03/06/2026 09:38:09;;Souscription en cours;Signature Contrat;237.64
1728;03/06/2026 09:38:09;;Souscription en cours;Signature Contrat;715.24
1729;03/06/2026 09:37:41;;Souscription en cours;Coordonnées personnelles;701.15
1730;03/06/2026 09:37:41;;Souscription en cours;Coordonnées personnelles;997.30
1731;03/06/2026 09:33:24;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;365.27
1732;03/06/2026 09:33:24;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;408.93
1733;03/06/2026 09:30:39;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);800.01
1734;03/06/2026 09:30:39;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);543.42
1735;03/06/2026 09:27:42;;Souscription en cours;Coordonnées personnelles;645.35
1736;03/06/2026 09:27:42;;Souscription en cours;Coordonnées personnelles;198.58
1737;03/06/2026 09:19:39;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);599.97
1738;03/06/2026 09:19:39;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);266.32
1739;03/06/2026 09:09:37;;Dossier validé;Parcours terminé;559.41
1740;03/06/2026 09:09:37;;Dossier validé;Parcours terminé;915.87
1741;03/06/2026 09:08:10;;Souscription en cours;Coordonnées personnelles;983.48
1742;03/06/2026 09:08:10;;Souscription en cours;Coordonnées personnelles;733.64
1743;03/06/2026 09:00:03;;Souscription non démarrée;Parcours non démarré;905.58
1744;03/06/2026 09:00:03;;Souscription non démarrée;Parcours non démarré;554.42
1745;03/06/2026 08:36:21;;Dossier validé;Parcours terminé;969.70
1746;03/06/2026 08:36:21;;Dossier validé;Parcours terminé;802.96
1747;03/06/2026 08:27:53;;Souscription en cours;Choix de l'offre et livraison;336.40
1748;03/06/2026 08:27:53;;Souscription en cours;Choix de l'offre et livraison;907.32
1749;03/06/2026 07:34:34;;Souscription en cours;Coordonnées personnelles;333.78
1750;03/06/2026 07:34:34;;Souscription en cours;Coordonnées personnelles;858.10
1751;03/06/2026 07:00:46;;Souscription non démarrée;Parcours non démarré;887.96
1752;03/06/2026 07:00:46;;Souscription non démarrée;Parcours non démarré;815.86
1753;03/06/2026 06:32:55;;Souscription en cours;Vérification d'identité;968.41
1754;03/06/2026 06:32:55;;Souscription en cours;Vérification d'identité;639.42
1755;03/06/2026 05:27:50;;Souscription en cours;Choix de l'offre et livraison;972.88
1756;03/06/2026 05:27:50;;Souscription en cours;Choix de l'offre et livraison;259.13
1757;03/06/2026 04:14:41;;Souscription en cours;Vérification d'identité;657.20
1758;03/06/2026 04:14:41;;Souscription en cours;Vérification d'identité;733.26
1759;03/06/2026 02:43:37;;Dossier refusé;Saisie société;449.59
1760;03/06/2026 02:43:37;;Dossier refusé;Saisie société;385.24
1761;03/06/2026 02:28:31;;Souscription en cours;Coordonnées personnelles;851.92
1762;03/06/2026 02:28:31;;Souscription en cours;Coordonnées personnelles;275.32
1763;03/06/2026 02:27:52;;Souscription non démarrée;Parcours non démarré;567.51
1764;03/06/2026 02:27:52;;Souscription non démarrée;Parcours non démarré;202.27
1765;03/06/2026 02:03:24;;Souscription non démarrée;Parcours non démarré;696.47
1766;03/06/2026 02:03:24;;Souscription non démarrée;Parcours non démarré;651.64
1767;03/06/2026 01:56:24;;Souscription en cours;Coordonnées personnelles;186.47
1768;03/06/2026 01:56:24;;Souscription en cours;Coordonnées personnelles;717.79
1769;03/06/2026 01:37:47;;Souscription en cours;Signature Contrat;666.84
1770;03/06/2026 01:37:47;;Souscription en cours;Signature Contrat;943.54
1771;03/06/2026 01:05:20;;Dossier refusé;Saisie société;226.14
1772;03/06/2026 01:05:20;;Dossier refusé;Saisie société;137.27
1773;03/06/2026 00:55:19;;Souscription non démarrée;Parcours non démarré;692.96
1774;03/06/2026 00:55:19;;Souscription non démarrée;Parcours non démarré;559.79
1775;03/06/2026 00:39:17;;Dossier validé;Parcours terminé;353.97
1776;03/06/2026 00:39:17;;Dossier validé;Parcours terminé;521.54
1777;03/06/2026 00:33:03;;Souscription en cours;Coordonnées personnelles;175.21
1778;03/06/2026 00:33:03;;Souscription en cours;Coordonnées personnelles;231.95
1779;02/06/2026 23:44:46;;Dossier refusé;Saisie société;146.50
1780;02/06/2026 23:44:46;;Dossier refusé;Saisie société;444.18
1781;02/06/2026 23:43:48;;Souscription en cours;Coordonnées personnelles;474.24
1782;02/06/2026 23:43:48;;Souscription en cours;Coordonnées personnelles;980.95
1783;02/06/2026 23:36:35;;Souscription en cours;Coordonnées personnelles;103.80
1784;02/06/2026 23:36:35;;Souscription en cours;Coordonnées personnelles;198.19
1785;02/06/2026 23:13:00;Zoé MULLER;Dossier refusé;Informations complémentaires (CA, Profession, etc.);298.98
1786;02/06/2026 23:13:00;Zoé MULLER;Dossier refusé;Informations complémentaires (CA, Profession, etc.);611.87
1787;02/06/2026 22:33:51;;Dossier validé;Parcours terminé;472.28
1788;02/06/2026 22:33:51;;Dossier validé;Parcours terminé;881.32
1789;02/06/2026 22:32:38;;Souscription en cours;Signature Contrat;781.07
1790;02/06/2026 22:32:38;;Souscription en cours;Signature Contrat;401.59
1791;02/06/2026 22:23:45;;Souscription en cours;Vérification d'identité;358.99
1792;02/06/2026 22:23:45;;Souscription en cours;Vérification d'identité;241.94
1793;02/06/2026 22:03:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;581.52
1794;02/06/2026 22:03:09;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;178.96
1795;02/06/2026 22:00:36;;Dossier validé;Parcours terminé;448.98
1796;02/06/2026 22:00:36;;Dossier validé;Parcours terminé;136.27
1797;02/06/2026 21:42:37;;Dossier validé;Parcours terminé;958.91
1798;02/06/2026 21:42:37;;Dossier validé;Parcours terminé;407.45
1799;02/06/2026 21:39:52;;Souscription non démarrée;Parcours non démarré;647.74
1800;02/06/2026 21:39:52;;Souscription non démarrée;Parcours non démarré;256.24
1801;02/06/2026 21:22:10;;Dossier refusé;Saisie société;176.95
1802;02/06/2026 21:22:10;;Dossier refusé;Saisie société;780.82
1803;02/06/2026 21:00:57;;Dossier refusé;Signature Contrat;392.16
1804;02/06/2026 21:00:57;;Dossier refusé;Signature Contrat;829.61
1805;02/06/2026 20:59:20;;Souscription en cours;Synchronisation référentiel personne NOVA;376.77
1806;02/06/2026 20:59:20;;Souscription en cours;Synchronisation référentiel personne NOVA;674.28
1807;02/06/2026 20:52:21;;Souscription en cours;Coordonnées personnelles;241.12
1808;02/06/2026 20:52:21;;Souscription en cours;Coordonnées personnelles;290.71
1809;02/06/2026 20:43:02;;Dossier validé;Parcours terminé;824.68
1810;02/06/2026 20:43:02;;Dossier validé;Parcours terminé;944.31
1811;02/06/2026 20:42:53;;Dossier refusé;Saisie société;796.75
1812;02/06/2026 20:42:53;;Dossier refusé;Saisie société;931.34
1813;02/06/2026 20:37:52;;Dossier validé;Parcours terminé;288.80
1814;02/06/2026 20:37:52;;Dossier validé;Parcours terminé;857.84
1815;02/06/2026 20:28:48;;Souscription non démarrée;Parcours non démarré;732.99
1816;02/06/2026 20:28:48;;Souscription non démarrée;Parcours non démarré;734.52
1817;02/06/2026 20:11:17;;Dossier refusé;Signature Contrat;934.17
1818;02/06/2026 20:11:17;;Dossier refusé;Signature Contrat;869.73
1819;02/06/2026 20:04:06;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);513.25
1820;02/06/2026 20:04:06;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);981.37
1821;02/06/2026 20:01:29;;Souscription en cours;Synchronisation référentiel personne NOVA;396.87
1822;02/06/2026 20:01:29;;Souscription en cours;Synchronisation référentiel personne NOVA;500.94
1823;02/06/2026 19:59:31;;Souscription en cours;Coordonnées personnelles;641.83
1824;02/06/2026 19:59:31;;Souscription en cours;Coordonnées personnelles;408.94
1825;02/06/2026 19:35:24;;Dossier validé;Parcours terminé;733.34
1826;02/06/2026 19:35:24;;Dossier validé;Parcours terminé;256.54
1827;02/06/2026 19:27:51;;Souscription non démarrée;Parcours non démarré;672.57
1828;02/06/2026 19:27:51;;Souscription non démarrée;Parcours non démarré;534.54
1829;02/06/2026 19:23:13;;Dossier refusé;Signature Contrat;158.07
1830;02/06/2026 19:23:13;;Dossier refusé;Signature Contrat;736.06
1831;02/06/2026 19:19:08;;Dossier refusé;Parcours non démarré;612.25
1832;02/06/2026 19:19:08;;Dossier refusé;Parcours non démarré;387.15
1833;02/06/2026 19:17:50;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;649.23
1834;02/06/2026 19:17:50;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;331.13
1835;02/06/2026 19:17:13;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;791.04
1836;02/06/2026 19:17:13;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;251.45
1837;02/06/2026 19:07:17;;Dossier validé;Parcours terminé;572.95
1838;02/06/2026 19:07:17;;Dossier validé;Parcours terminé;998.68
1839;02/06/2026 18:47:51;;Souscription en cours;Coordonnées personnelles;240.06
1840;02/06/2026 18:47:51;;Souscription en cours;Coordonnées personnelles;731.01
1841;02/06/2026 18:47:01;;Souscription en cours;Criblages BE(s);264.12
1842;02/06/2026 18:47:01;;Souscription en cours;Criblages BE(s);157.93
1843;02/06/2026 18:46:36;;Dossier validé;Parcours terminé;937.81
1844;02/06/2026 18:46:36;;Dossier validé;Parcours terminé;229.49
1845;02/06/2026 18:45:44;;Dossier refusé;Saisie société;966.30
1846;02/06/2026 18:45:44;;Dossier refusé;Saisie société;146.04
1847;02/06/2026 18:45:25;;Souscription en cours;Choix de l'offre et livraison;733.69
1848;02/06/2026 18:45:25;;Souscription en cours;Choix de l'offre et livraison;990.55
1849;02/06/2026 18:24:35;Hugo MARTIN;Dossier validé;Parcours terminé;687.97
1850;02/06/2026 18:24:35;Hugo MARTIN;Dossier validé;Parcours terminé;260.97
1851;02/06/2026 18:19:49;;Dossier validé;Parcours terminé;616.57
1852;02/06/2026 18:19:49;;Dossier validé;Parcours terminé;674.55
1853;02/06/2026 18:09:55;;Souscription en cours;Coordonnées personnelles;260.85
1854;02/06/2026 18:09:55;;Souscription en cours;Coordonnées personnelles;483.10
1855;02/06/2026 18:05:27;;Dossier validé;Parcours terminé;638.11
1856;02/06/2026 18:05:27;;Dossier validé;Parcours terminé;737.70
1857;02/06/2026 18:00:02;;Dossier validé;Parcours terminé;994.76
1858;02/06/2026 18:00:02;;Dossier validé;Parcours terminé;709.54
1859;02/06/2026 17:59:23;;Dossier refusé;Saisie société;572.84
1860;02/06/2026 17:59:23;;Dossier refusé;Saisie société;126.28
1861;02/06/2026 17:55:28;;Dossier validé;Parcours terminé;714.26
1862;02/06/2026 17:55:28;;Dossier validé;Parcours terminé;158.83
1863;02/06/2026 17:55:13;;Souscription non démarrée;Parcours non démarré;340.32
1864;02/06/2026 17:55:13;;Souscription non démarrée;Parcours non démarré;741.94
1865;02/06/2026 17:47:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;247.81
1866;02/06/2026 17:47:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;720.03
1867;02/06/2026 17:44:22;;Dossier validé;Parcours terminé;875.65
1868;02/06/2026 17:44:22;;Dossier validé;Parcours terminé;207.24
1869;02/06/2026 17:38:31;;Dossier validé;Parcours terminé;285.24
1870;02/06/2026 17:38:31;;Dossier validé;Parcours terminé;399.17
1871;02/06/2026 17:37:41;;Souscription en cours;Coordonnées personnelles;523.16
1872;02/06/2026 17:37:41;;Souscription en cours;Coordonnées personnelles;418.43
1873;02/06/2026 17:37:03;;Dossier validé;Parcours terminé;887.66
1874;02/06/2026 17:37:03;;Dossier validé;Parcours terminé;204.77
1875;02/06/2026 17:34:32;Z5681453;Dossier validé;Parcours terminé;223.81
1876;02/06/2026 17:34:32;Z5681453;Dossier validé;Parcours terminé;408.24
1877;02/06/2026 17:24:39;;Dossier refusé;Signature Contrat;778.73
1878;02/06/2026 17:24:39;;Dossier refusé;Signature Contrat;270.71
1879;02/06/2026 17:10:58;;Souscription en cours;Choix de l'offre et livraison;445.26
1880;02/06/2026 17:10:58;;Souscription en cours;Choix de l'offre et livraison;480.86
1881;02/06/2026 17:08:46;;Souscription en cours;Choix de l'offre et livraison;314.53
1882;02/06/2026 17:08:46;;Souscription en cours;Choix de l'offre et livraison;463.80
1883;02/06/2026 17:07:42;;Souscription non démarrée;Parcours non démarré;908.87
1884;02/06/2026 17:07:42;;Souscription non démarrée;Parcours non démarré;320.63
1885;02/06/2026 17:05:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;833.73
1886;02/06/2026 17:05:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;477.70
1887;02/06/2026 16:55:36;;Souscription non démarrée;Parcours non démarré;375.17
1888;02/06/2026 16:55:36;;Souscription non démarrée;Parcours non démarré;821.22
1889;02/06/2026 16:55:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;650.20
1890;02/06/2026 16:55:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;210.38
1891;02/06/2026 16:42:06;;Souscription en cours;Vérification d'identité;530.15
1892;02/06/2026 16:42:06;;Souscription en cours;Vérification d'identité;589.81
1893;02/06/2026 16:41:33;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;307.42
1894;02/06/2026 16:41:33;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;300.59
1895;02/06/2026 16:37:23;;Souscription non démarrée;Parcours non démarré;982.34
1896;02/06/2026 16:37:23;;Souscription non démarrée;Parcours non démarré;285.14
1897;02/06/2026 16:24:09;;Dossier validé;Parcours terminé;720.10
1898;02/06/2026 16:24:09;;Dossier validé;Parcours terminé;562.63
1899;02/06/2026 16:14:17;;Dossier validé;Parcours terminé;962.94
1900;02/06/2026 16:14:17;;Dossier validé;Parcours terminé;983.67
1901;02/06/2026 15:39:07;;Souscription en cours;Signature Contrat;348.81
1902;02/06/2026 15:39:07;;Souscription en cours;Signature Contrat;914.42
1903;02/06/2026 15:38:19;;Dossier validé;Parcours terminé;581.30
1904;02/06/2026 15:38:19;;Dossier validé;Parcours terminé;228.95
1905;02/06/2026 15:31:43;;Dossier validé;Parcours terminé;926.59
1906;02/06/2026 15:31:43;;Dossier validé;Parcours terminé;904.79
1907;02/06/2026 15:25:23;;Dossier validé;Parcours terminé;810.17
1908;02/06/2026 15:25:23;;Dossier validé;Parcours terminé;885.87
1909;02/06/2026 15:24:42;;Dossier refusé;Signature Contrat;620.71
1910;02/06/2026 15:24:42;;Dossier refusé;Signature Contrat;545.82
1911;02/06/2026 15:20:58;;Souscription en cours;Signature Contrat;203.04
1912;02/06/2026 15:20:58;;Souscription en cours;Signature Contrat;518.91
1913;02/06/2026 15:15:22;;Souscription non démarrée;Parcours non démarré;511.13
1914;02/06/2026 15:15:22;;Souscription non démarrée;Parcours non démarré;344.00
1915;02/06/2026 15:10:32;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);259.37
1916;02/06/2026 15:10:32;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);900.96
1917;02/06/2026 15:07:27;;Dossier validé;Parcours terminé;928.01
1918;02/06/2026 15:07:27;;Dossier validé;Parcours terminé;221.62
1919;02/06/2026 15:06:09;;Dossier validé;Parcours terminé;723.70
1920;02/06/2026 15:06:09;;Dossier validé;Parcours terminé;166.09
1921;02/06/2026 15:05:58;Inès MICHEL;Dossier validé;Parcours terminé;678.65
1922;02/06/2026 15:05:58;Inès MICHEL;Dossier validé;Parcours terminé;494.38
1923;02/06/2026 14:53:23;;Souscription en cours;Coordonnées personnelles;455.54
1924;02/06/2026 14:53:23;;Souscription en cours;Coordonnées personnelles;785.26
1925;02/06/2026 14:40:51;;Dossier validé;Parcours terminé;201.16
1926;02/06/2026 14:40:51;;Dossier validé;Parcours terminé;300.80
1927;02/06/2026 14:38:37;;Souscription en cours;Choix de l'offre et livraison;862.52
1928;02/06/2026 14:38:37;;Souscription en cours;Choix de l'offre et livraison;823.81
1929;02/06/2026 14:27:56;;Dossier validé;Parcours terminé;597.60
1930;02/06/2026 14:27:56;;Dossier validé;Parcours terminé;413.95
1931;02/06/2026 14:02:57;;Souscription en cours;Bénéficiaire effectifs;840.37
1932;02/06/2026 14:02:57;;Souscription en cours;Bénéficiaire effectifs;996.75
1933;02/06/2026 13:53:18;;Dossier validé;Parcours terminé;696.68
1934;02/06/2026 13:53:18;;Dossier validé;Parcours terminé;656.03
1935;02/06/2026 13:46:21;;Souscription en cours;Choix de l'offre et livraison;701.64
1936;02/06/2026 13:46:21;;Souscription en cours;Choix de l'offre et livraison;642.83
1937;02/06/2026 13:41:05;;Dossier validé;Parcours terminé;422.78
1938;02/06/2026 13:41:05;;Dossier validé;Parcours terminé;433.43
1939;02/06/2026 13:17:16;;Dossier validé;Parcours terminé;129.86
1940;02/06/2026 13:17:16;;Dossier validé;Parcours terminé;490.44
1941;02/06/2026 13:16:59;;Dossier refusé;Saisie société;657.63
1942;02/06/2026 13:16:59;;Dossier refusé;Saisie société;935.20
1943;02/06/2026 13:15:01;;Souscription en cours;Signature Contrat;129.20
1944;02/06/2026 13:15:01;;Souscription en cours;Signature Contrat;436.59
1945;02/06/2026 13:14:16;Adam LAURENT;Dossier validé;Parcours terminé;315.04
1946;02/06/2026 13:14:16;Adam LAURENT;Dossier validé;Parcours terminé;163.04
1947;02/06/2026 13:12:20;;Souscription non démarrée;Parcours non démarré;721.86
1948;02/06/2026 13:12:20;;Souscription non démarrée;Parcours non démarré;790.57
1949;02/06/2026 13:09:24;;Souscription en cours;Synchronisation référentiel personne NOVA;622.51
1950;02/06/2026 13:09:24;;Souscription en cours;Synchronisation référentiel personne NOVA;617.29
1951;02/06/2026 13:04:48;;Dossier validé;Parcours terminé;366.12
1952;02/06/2026 13:04:48;;Dossier validé;Parcours terminé;373.51
1953;02/06/2026 12:53:10;Hugo MARTIN;Dossier validé;Parcours terminé;836.79
1954;02/06/2026 12:53:10;Hugo MARTIN;Dossier validé;Parcours terminé;639.65
1955;02/06/2026 12:39:03;;Souscription en cours;Signature Contrat;699.62
1956;02/06/2026 12:39:03;;Souscription en cours;Signature Contrat;576.60
1957;02/06/2026 12:33:05;;Dossier validé;Parcours terminé;283.21
1958;02/06/2026 12:33:05;;Dossier validé;Parcours terminé;753.53
1959;02/06/2026 12:24:06;;Souscription en cours;Signature Contrat;326.78
1960;02/06/2026 12:24:06;;Souscription en cours;Signature Contrat;489.29
1961;02/06/2026 12:16:34;;Souscription en cours;Coordonnées personnelles;964.32
1962;02/06/2026 12:16:34;;Souscription en cours;Coordonnées personnelles;842.84
1963;02/06/2026 12:14:30;;Dossier validé;Parcours terminé;528.24
1964;02/06/2026 12:14:30;;Dossier validé;Parcours terminé;113.32
1965;02/06/2026 12:11:58;;Souscription en cours;Coordonnées personnelles;628.05
1966;02/06/2026 12:11:58;;Souscription en cours;Coordonnées personnelles;860.79
1967;02/06/2026 12:10:46;;Dossier validé;Parcours terminé;576.15
1968;02/06/2026 12:10:46;;Dossier validé;Parcours terminé;951.26
1969;02/06/2026 12:05:32;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);601.23
1970;02/06/2026 12:05:32;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);829.17
1971;02/06/2026 11:57:36;;Souscription en cours;Vérification d'identité;493.20
1972;02/06/2026 11:57:36;;Souscription en cours;Vérification d'identité;310.17
1973;02/06/2026 11:54:48;;Souscription non démarrée;Parcours non démarré;150.86
1974;02/06/2026 11:54:48;;Souscription non démarrée;Parcours non démarré;598.70
1975;02/06/2026 11:52:34;;Dossier validé;Parcours terminé;382.74
1976;02/06/2026 11:52:34;;Dossier validé;Parcours terminé;684.39
1977;02/06/2026 11:51:52;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);761.68
1978;02/06/2026 11:51:52;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);723.24
1979;02/06/2026 11:50:19;;Dossier refusé;Saisie société;847.12
1980;02/06/2026 11:50:19;;Dossier refusé;Saisie société;987.91
1981;02/06/2026 11:49:22;;Dossier validé;Parcours terminé;243.02
1982;02/06/2026 11:49:22;;Dossier validé;Parcours terminé;450.17
1983;02/06/2026 11:38:56;;Dossier refusé;Parcours non démarré;498.63
1984;02/06/2026 11:38:56;;Dossier refusé;Parcours non démarré;489.97
1985;02/06/2026 11:38:01;;Dossier validé;Parcours terminé;363.79
1986;02/06/2026 11:38:01;;Dossier validé;Parcours terminé;619.55
1987;02/06/2026 11:37:02;;Souscription en cours;Coordonnées personnelles;718.03
1988;02/06/2026 11:37:02;;Souscription en cours;Coordonnées personnelles;504.25
1989;02/06/2026 11:35:49;;Souscription non démarrée;Parcours non démarré;745.32
1990;02/06/2026 11:35:49;;Souscription non démarrée;Parcours non démarré;160.99
1991;02/06/2026 11:34:27;;Souscription en cours;Signature Contrat;856.00
1992;02/06/2026 11:34:27;;Souscription en cours;Signature Contrat;470.03
1993;02/06/2026 11:27:59;;Souscription en cours;Vérification d'identité;239.70
1994;02/06/2026 11:27:59;;Souscription en cours;Vérification d'identité;605.06
1995;02/06/2026 11:25:15;Hugo MARTIN;Dossier validé;Parcours terminé;653.77
1996;02/06/2026 11:25:15;Hugo MARTIN;Dossier validé;Parcours terminé;255.39
1997;02/06/2026 11:24:11;;Dossier validé;Parcours terminé;391.13
1998;02/06/2026 11:24:11;;Dossier validé;Parcours terminé;487.49
1999;02/06/2026 11:20:24;;Souscription non démarrée;Parcours non démarré;307.48
2000;02/06/2026 11:20:24;;Souscription non démarrée;Parcours non démarré;470.07
2001;02/06/2026 11:18:21;;Dossier validé;Parcours terminé;573.41
2002;02/06/2026 11:18:21;;Dossier validé;Parcours terminé;782.90
2003;02/06/2026 10:59:08;;Dossier validé;Parcours terminé;667.26
2004;02/06/2026 10:59:08;;Dossier validé;Parcours terminé;951.54
2005;02/06/2026 10:46:57;;Souscription en cours;Choix de l'offre et livraison;481.20
2006;02/06/2026 10:46:57;;Souscription en cours;Choix de l'offre et livraison;171.03
2007;02/06/2026 10:21:44;;Dossier refusé;Saisie société;765.60
2008;02/06/2026 10:21:44;;Dossier refusé;Saisie société;260.04
2009;02/06/2026 10:20:08;;Dossier validé;Parcours terminé;829.61
2010;02/06/2026 10:20:08;;Dossier validé;Parcours terminé;140.35
2011;02/06/2026 10:19:22;;Souscription en cours;Coordonnées personnelles;671.75
2012;02/06/2026 10:19:22;;Souscription en cours;Coordonnées personnelles;820.44
2013;02/06/2026 10:08:18;;Dossier validé;Parcours terminé;814.36
2014;02/06/2026 10:08:18;;Dossier validé;Parcours terminé;524.05
2015;02/06/2026 10:06:53;;Dossier validé;Parcours terminé;770.74
2016;02/06/2026 10:06:53;;Dossier validé;Parcours terminé;645.15
2017;02/06/2026 10:05:28;;Dossier refusé;Saisie société;199.90
2018;02/06/2026 10:05:28;;Dossier refusé;Saisie société;968.68
2019;02/06/2026 10:05:09;;Souscription en cours;Coordonnées personnelles;447.71
2020;02/06/2026 10:05:09;;Souscription en cours;Coordonnées personnelles;564.94
2021;02/06/2026 10:04:32;;Souscription en cours;Coordonnées personnelles;726.37
2022;02/06/2026 10:04:32;;Souscription en cours;Coordonnées personnelles;676.83
2023;02/06/2026 10:00:18;Hugo MARTIN;Dossier validé;Parcours terminé;928.59
2024;02/06/2026 10:00:18;Hugo MARTIN;Dossier validé;Parcours terminé;927.33
2025;02/06/2026 09:56:13;;Souscription en cours;Choix de l'offre et livraison;266.32
2026;02/06/2026 09:56:13;;Souscription en cours;Choix de l'offre et livraison;140.48
2027;02/06/2026 09:47:36;;Dossier validé;Parcours terminé;967.71
2028;02/06/2026 09:47:36;;Dossier validé;Parcours terminé;860.25
2029;02/06/2026 09:41:15;;Dossier refusé;Saisie société;104.84
2030;02/06/2026 09:41:15;;Dossier refusé;Saisie société;725.19
2031;02/06/2026 09:36:26;;Souscription en cours;Vérification d'identité;208.48
2032;02/06/2026 09:36:26;;Souscription en cours;Vérification d'identité;161.54
2033;02/06/2026 09:31:14;;Dossier refusé;Bénéficiaire effectifs;643.89
2034;02/06/2026 09:31:14;;Dossier refusé;Bénéficiaire effectifs;404.39
2035;02/06/2026 09:21:39;;Dossier validé;Parcours terminé;710.14
2036;02/06/2026 09:21:39;;Dossier validé;Parcours terminé;769.18
2037;02/06/2026 09:19:07;;Souscription en cours;Choix de l'offre et livraison;474.52
2038;02/06/2026 09:19:07;;Souscription en cours;Choix de l'offre et livraison;760.89
2039;02/06/2026 09:09:16;;Dossier validé;Parcours terminé;812.33
2040;02/06/2026 09:09:16;;Dossier validé;Parcours terminé;409.89
2041;02/06/2026 09:07:00;;Souscription en cours;Choix de l'offre et livraison;892.94
2042;02/06/2026 09:07:00;;Souscription en cours;Choix de l'offre et livraison;496.56
2043;02/06/2026 08:19:43;;Dossier validé;Parcours terminé;684.43
2044;02/06/2026 08:19:43;;Dossier validé;Parcours terminé;281.75
2045;02/06/2026 08:01:54;;Souscription en cours;Coordonnées personnelles;374.16
2046;02/06/2026 08:01:54;;Souscription en cours;Coordonnées personnelles;150.95
2047;02/06/2026 07:47:02;;Souscription en cours;Bénéficiaire effectifs;751.81
2048;02/06/2026 07:47:02;;Souscription en cours;Bénéficiaire effectifs;573.19
2049;02/06/2026 07:21:01;Z5750800;Dossier validé;Parcours terminé;833.50
2050;02/06/2026 07:21:01;Z5750800;Dossier validé;Parcours terminé;600.53
2051;02/06/2026 07:07:38;;Dossier validé;Parcours terminé;448.43
2052;02/06/2026 07:07:38;;Dossier validé;Parcours terminé;388.01
2053;02/06/2026 06:20:34;;Dossier validé;Parcours terminé;775.31
2054;02/06/2026 06:20:34;;Dossier validé;Parcours terminé;818.74
2055;02/06/2026 04:50:06;;Dossier validé;Parcours terminé;236.64
2056;02/06/2026 04:50:06;;Dossier validé;Parcours terminé;314.75
2057;02/06/2026 04:03:15;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);325.52
2058;02/06/2026 04:03:15;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);943.94
2059;02/06/2026 02:54:07;;Dossier refusé;Signature Contrat;523.99
2060;02/06/2026 02:54:07;;Dossier refusé;Signature Contrat;612.13
2061;02/06/2026 02:47:44;;Souscription en cours;Vérification d'identité;737.81
2062;02/06/2026 02:47:44;;Souscription en cours;Vérification d'identité;560.58
2063;02/06/2026 02:26:37;;Souscription en cours;Coordonnées personnelles;553.02
2064;02/06/2026 02:26:37;;Souscription en cours;Coordonnées personnelles;954.37
