Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
604;15/05/2026 10:59:45;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;906.08
605;15/05/2026 10:48:58;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;286.88
606;15/05/2026 10:48:58;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;556.04
607;15/05/2026 10:48:02;;Souscription non démarrée;Parcours non démarré;483.17
608;15/05/2026 10:48:02;;Souscription non démarrée;Parcours non démarré;307.89
609;15/05/2026 10:44:09;;Souscription en cours;Coordonnées personnelles;537.59
610;15/05/2026 10:44:09;;Souscription en cours;Coordonnées personnelles;868.40
611;15/05/2026 10:38:49;;Souscription en cours;Choix de l'offre et livraison;900.00
612;15/05/2026 10:38:49;;Souscription en cours;Choix de l'offre et livraison;217.83
613;15/05/2026 10:36:56;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;199.02
614;15/05/2026 10:36:56;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;930.85
615;15/05/2026 10:34:26;;Souscription en cours;Vérification d'identité;615.57
616;15/05/2026 10:34:26;;Souscription en cours;Vérification d'identité;601.84
617;15/05/2026 10:33:55;;Dossier validé;Parcours terminé;838.32
618;15/05/2026 10:33:55;;Dossier validé;Parcours terminé;292.16
619;15/05/2026 10:28:37;;Dossier validé;Parcours terminé;854.66
620;15/05/2026 10:28:37;;Dossier validé;Parcours terminé;141.70
621;15/05/2026 10:18:56;;Souscription en cours;Coordonnées personnelles;228.48
622;15/05/2026 10:18:56;;Souscription en cours;Coordonnées personnelles;475.73
623;15/05/2026 10:07:13;;Souscription en cours;Signature Contrat;410.78
624;15/05/2026 10:07:13;;Souscription en cours;Signature Contrat;244.25
625;15/05/2026 10:04:50;;Dossier refusé;Saisie société;318.81
626;15/05/2026 10:04:50;;Dossier refusé;Saisie société;190.42
627;15/05/2026 10:01:25;;Dossier validé;Parcours terminé;533.66
628;15/05/2026 10:01:25;;Dossier validé;Parcours terminé;174.98
629;15/05/2026 10:01:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;932.06
630;15/05/2026 10:01:07;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;487.72
631;15/05/2026 09:59:40;;Dossier validé;Parcours terminé;574.67
632;15/05/2026 09:59:40;;Dossier validé;Parcours terminé;422.90
633;15/05/2026 09:57:32;;Dossier refusé;Saisie société;482.54
634;15/05/2026 09:57:32;;Dossier refusé;Saisie société;232.53
635;15/05/2026 09:56:49;;Souscription en cours;Choix de l'offre et livraison;330.70
636;15/05/2026 09:56:49;;Souscription en cours;Choix de l'offre et livraison;276.69
637;15/05/2026 09:54:04;;Dossier refusé;Signature Contrat;758.26
638;15/05/2026 09:54:04;;Dossier refusé;Signature Contrat;397.23
639;15/05/2026 09:50:48;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;767.21
640;15/05/2026 09:50:48;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;752.26
641;15/05/2026 09:39:34;;Souscription en cours;Choix de l'offre et livraison;176.94
642;15/05/2026 09:39:34;;Souscription en cours;Choix de l'offre et livraison;722.41
643;15/05/2026 09:10:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;389.90
644;15/05/2026 09:10:59;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;596.45
645;15/05/2026 08:33:38;;Souscription en cours;Vérification d'identité;761.68
646;15/05/2026 08:33:38;;Souscription en cours;Vérification d'identité;907.67
647;15/05/2026 07:31:28;;Dossier refusé;Choix de l'offre et livraison;897.15
648;15/05/2026 07:31:28;;Dossier refusé;Choix de l'offre et livraison;195.08
649;15/05/2026 07:22:27;Manon LEFEBVRE;Dossier validé;Parcours terminé;779.87
650;15/05/2026 07:22:27;Manon LEFEBVRE;Dossier validé;Parcours terminé;759.35
651;15/05/2026 07:12:38;;Dossier validé;Parcours terminé;209.43
652;15/05/2026 07:12:38;;Dossier validé;Parcours terminé;782.25
653;15/05/2026 06:27:36;;Dossier validé;Parcours terminé;677.91
654;15/05/2026 06:27:36;;Dossier validé;Parcours terminé;980.94
655;15/05/2026 06:14:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;863.07
656;15/05/2026 06:14:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;462.19
657;15/05/2026 06:05:48;;Souscription en cours;Coordonnées personnelles;182.43
658;15/05/2026 06:05:48;;Souscription en cours;Coordonnées personnelles;670.40
659;15/05/2026 05:52:49;;Souscription en cours;Signature Contrat;399.88
660;15/05/2026 05:52:49;;Souscription en cours;Signature Contrat;673.95
661;15/05/2026 04:57:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;983.10
662;15/05/2026 04:57:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;370.05
663;15/05/2026 01:49:47;;Dossier validé;Parcours terminé;985.12
664;15/05/2026 01:49:47;;Dossier validé;Parcours terminé;166.41
665;15/05/2026 01:23:52;;Souscription en cours;Synchronisation référentiel personne NOVA;238.37
666;15/05/2026 01:23:52;;Souscription en cours;Synchronisation référentiel personne NOVA;191.92
667;15/05/2026 01:02:20;;Souscription en cours;Coordonnées personnelles;771.37
668;15/05/2026 01:02:20;;Souscription en cours;Coordonnées personnelles;214.35
669;15/05/2026 00:56:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;588.06
670;15/05/2026 00:56:10;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;959.74
671;15/05/2026 00:47:51;;Dossier validé;Parcours terminé;705.57
672;15/05/2026 00:47:51;;Dossier validé;Parcours terminé;778.67
673;15/05/2026 00:42:12;;Dossier refusé;Saisie société;235.63
674;15/05/2026 00:42:12;;Dossier refusé;Saisie société;807.09
675;15/05/2026 00:38:05;;Dossier validé;Parcours terminé;537.87
676;15/05/2026 00:38:05;;Dossier validé;Parcours terminé;790.34
677;14/05/2026 23:57:25;;Dossier validé;Parcours terminé;225.66
678;14/05/2026 23:57:25;;Dossier validé;Parcours terminé;640.74
679;14/05/2026 23:53:05;;Souscription non démarrée;Parcours non démarré;289.03
680;14/05/2026 23:53:05;;Souscription non démarrée;Parcours non démarré;420.34
681;14/05/2026 23:43:08;;Dossier validé;Parcours terminé;189.45
682;14/05/2026 23:43:08;;Dossier validé;Parcours terminé;293.23
683;14/05/2026 23:42:55;;Souscription en cours;Signature Contrat;184.07
684;14/05/2026 23:42:55;;Souscription en cours;Signature Contrat;214.49
685;14/05/2026 23:19:58;;Souscription non démarrée;Parcours non démarré;722.14
686;14/05/2026 23:19:58;;Souscription non démarrée;Parcours non démarré;498.83
687;14/05/2026 23:10:07;;Souscription en cours;Choix de l'offre et livraison;138.85
688;14/05/2026 23:10:07;;Souscription en cours;Choix de l'offre et livraison;277.33
689;14/05/2026 23:01:52;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;509.56
690;14/05/2026 23:01:52;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;259.17
691;14/05/2026 22:54:28;;Dossier refusé;Saisie société;152.25
692;14/05/2026 22:54:28;;Dossier refusé;Saisie société;183.19
693;14/05/2026 22:47:06;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);538.47
694;14/05/2026 22:47:06;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);932.71
695;14/05/2026 22:46:26;;Souscription en cours;Coordonnées personnelles;174.35
696;14/05/2026 22:46:26;;Souscription en cours;Coordonnées personnelles;795.28
697;14/05/2026 22:39:47;;Souscription non démarrée;Parcours non démarré;953.06
698;14/05/2026 22:39:47;;Souscription non démarrée;Parcours non démarré;548.61
699;14/05/2026 22:25:34;;Souscription en cours;Coordonnées personnelles;956.58
700;14/05/2026 22:25:34;;Souscription en cours;Coordonnées personnelles;560.62
701;14/05/2026 22:14:11;;Souscription en cours;Choix de l'offre et livraison;189.64
702;14/05/2026 22:14:11;;Souscription en cours;Choix de l'offre et livraison;129.36
703;14/05/2026 22:10:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;271.90
704;14/05/2026 22:10:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;205.42
705;14/05/2026 22:07:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);925.84
706;14/05/2026 22:07:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);231.06
707;14/05/2026 22:05:10;;Souscription en cours;Choix de l'offre et livraison;713.02
708;14/05/2026 22:05:10;;Souscription en cours;Choix de l'offre et livraison;472.49
709;14/05/2026 22:00:34;;Souscription en cours;Coordonnées personnelles;944.82
710;14/05/2026 22:00:34;;Souscription en cours;Coordonnées personnelles;316.05
711;14/05/2026 21:46:58;;Souscription non démarrée;Parcours non démarré;969.77
712;14/05/2026 21:46:58;;Souscription non démarrée;Parcours non démarré;309.72
713;14/05/2026 21:38:35;;Souscription en cours;Vérification d'identité;703.25
714;14/05/2026 21:38:35;;Souscription en cours;Vérification d'identité;407.30
715;14/05/2026 21:33:17;;Souscription en cours;Signature Contrat;652.05
716;14/05/2026 21:33:17;;Souscription en cours;Signature Contrat;235.57
717;14/05/2026 21:21:59;;Souscription en cours;Coordonnées personnelles;109.87
718;14/05/2026 21:21:59;;Souscription en cours;Coordonnées personnelles;731.32
719;14/05/2026 21:14:15;;Dossier validé;Parcours terminé;679.95
720;14/05/2026 21:14:15;;Dossier validé;Parcours terminé;784.55
721;14/05/2026 20:53:50;;Dossier validé;Parcours terminé;232.03
722;14/05/2026 20:53:50;;Dossier validé;Parcours terminé;290.08
723;14/05/2026 20:26:06;;Dossier refusé;Signature Contrat;366.56
724;14/05/2026 20:26:06;;Dossier refusé;Signature Contrat;356.60
725;14/05/2026 20:25:00;;Souscription en cours;Signature Contrat;767.59
726;14/05/2026 20:25:00;;Souscription en cours;Signature Contrat;671.67
727;14/05/2026 19:55:14;;Souscription en cours;Coordonnées personnelles;349.24
728;14/05/2026 19:55:14;;Souscription en cours;Coordonnées personnelles;158.05
729;14/05/2026 19:49:17;;Dossier refusé;Signature Contrat;813.25
730;14/05/2026 19:49:17;;Dossier refusé;Signature Contrat;556.68
731;14/05/2026 19:37:18;;Dossier validé;Parcours terminé;489.17
732;14/05/2026 19:37:18;;Dossier validé;Parcours terminé;214.13
733;14/05/2026 19:17:27;;Souscription en cours;Choix de l'offre et livraison;898.92
734;14/05/2026 19:17:27;;Souscription en cours;Choix de l'offre et livraison;536.54
735;14/05/2026 19:15:00;;Souscription en cours;Vérification d'identité;219.90
736;14/05/2026 19:15:00;;Souscription en cours;Vérification d'identité;177.28
737;14/05/2026 19:07:44;Rayan MICHEL;Dossier refusé;Signature Contrat;796.41
738;14/05/2026 19:07:44;Rayan MICHEL;Dossier refusé;Signature Contrat;697.39
739;14/05/2026 18:57:11;;Dossier refusé;Saisie société;446.79
740;14/05/2026 18:57:11;;Dossier refusé;Saisie société;804.63
741;14/05/2026 18:49:40;;Souscription en cours;Signature Contrat;421.66
742;14/05/2026 18:49:40;;Souscription en cours;Signature Contrat;436.65
743;14/05/2026 18:49:09;;Souscription en cours;Choix de l'offre et livraison;903.53
744;14/05/2026 18:49:09;;Souscription en cours;Choix de l'offre et livraison;621.16
745;14/05/2026 18:45:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;605.43
746;14/05/2026 18:45:11;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;499.42
747;14/05/2026 18:43:52;;Dossier validé;Parcours terminé;155.96
748;14/05/2026 18:43:52;;Dossier validé;Parcours terminé;321.52
749;14/05/2026 18:43:04;;Dossier validé;Parcours terminé;536.21
750;14/05/2026 18:43:04;;Dossier validé;Parcours terminé;158.46
751;14/05/2026 18:28:04;;Souscription en cours;Vérification d'identité;273.12
752;14/05/2026 18:28:04;;Souscription en cours;Vérification d'identité;254.11
753;14/05/2026 18:25:11;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;486.17
754;14/05/2026 18:25:11;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;349.68
755;14/05/2026 18:11:26;;Souscription en cours;Signature Contrat;793.64
756;14/05/2026 18:11:26;;Souscription en cours;Signature Contrat;820.72
757;14/05/2026 18:05:31;;Souscription en cours;Choix de l'offre et livraison;480.38
758;14/05/2026 18:05:31;;Souscription en cours;Choix de l'offre et livraison;813.74
759;14/05/2026 17:27:49;;Dossier validé;Parcours terminé;643.84
760;14/05/2026 17:27:49;;Dossier validé;Parcours terminé;657.42
761;14/05/2026 17:24:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);829.11
762;14/05/2026 17:24:40;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);737.65
763;14/05/2026 17:23:07;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;456.86
764;14/05/2026 17:23:07;;En attente d'analyse Agent - Dossier sans erreur;Parcours terminé;555.17
765;14/05/2026 17:20:48;;Souscription non démarrée;Parcours non démarré;633.93
766;14/05/2026 17:20:48;;Souscription non démarrée;Parcours non démarré;423.53
767;14/05/2026 17:00:22;;Souscription en cours;Bénéficiaire effectifs;460.55
768;14/05/2026 17:00:22;;Souscription en cours;Bénéficiaire effectifs;159.58
769;14/05/2026 16:54:50;;Souscription non démarrée;Parcours non démarré;626.19
770;14/05/2026 16:54:50;;Souscription non démarrée;Parcours non démarré;313.30
771;14/05/2026 16:48:28;;Souscription en cours;Signature Contrat;394.67
772;14/05/2026 16:48:28;;Souscription en cours;Signature Contrat;450.16
773;14/05/2026 16:44:05;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;325.86
774;14/05/2026 16:44:05;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;429.70
775;14/05/2026 16:37:26;;Souscription en cours;Choix de l'offre et livraison;455.13
776;14/05/2026 16:37:26;;Souscription en cours;Choix de l'offre et livraison;526.83
777;14/05/2026 16:27:39;;Souscription en cours;Synchronisation référentiel personne NOVA;953.82
778;14/05/2026 16:27:39;;Souscription en cours;Synchronisation référentiel personne NOVA;520.40
779;14/05/2026 16:21:00;;Souscription en cours;Signature Contrat;850.96
780;14/05/2026 16:21:00;;Souscription en cours;Signature Contrat;224.71
781;14/05/2026 16:14:38;;Dossier validé;Parcours terminé;611.35
782;14/05/2026 16:14:38;;Dossier validé;Parcours terminé;385.19
783;14/05/2026 16:08:17;;Dossier validé;Parcours terminé;332.99
784;14/05/2026 16:08:17;;Dossier validé;Parcours terminé;526.46
785;14/05/2026 16:03:06;;Dossier refusé;Signature Contrat;232.67
786;14/05/2026 16:03:06;;Dossier refusé;Signature Contrat;215.80
787;14/05/2026 15:59:06;;Souscription en cours;Coordonnées personnelles;646.03
788;14/05/2026 15:59:06;;Souscription en cours;Coordonnées personnelles;375.32
789;14/05/2026 15:57:26;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);570.48
790;14/05/2026 15:57:26;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);345.81
791;14/05/2026 15:56:25;;Souscription non démarrée;Parcours non démarré;721.27
792;14/05/2026 15:56:25;;Souscription non démarrée;Parcours non démarré;307.73
793;14/05/2026 15:56:12;;Souscription en cours;Coordonnées personnelles;776.97
794;14/05/2026 15:56:12;;Souscription en cours;Coordonnées personnelles;971.82
795;14/05/2026 15:45:21;;Dossier validé;Parcours terminé;408.39
796;14/05/2026 15:45:21;;Dossier validé;Parcours terminé;969.18
797;14/05/2026 15:42:11;;Souscription non démarrée;Parcours non démarré;430.19
798;14/05/2026 15:42:11;;Souscription non démarrée;Parcours non démarré;766.96
799;14/05/2026 15:37:07;;Souscription en cours;Coordonnées personnelles;366.93
800;14/05/2026 15:37:07;;Souscription en cours;Coordonnées personnelles;450.63
801;14/05/2026 15:36:03;;Dossier validé;Parcours terminé;229.34
802;14/05/2026 15:36:03;;Dossier validé;Parcours terminé;796.37
803;14/05/2026 15:35:33;;Souscription en cours;Coordonnées personnelles;889.38
804;14/05/2026 15:35:33;;Souscription en cours;Coordonnées personnelles;673.12
805;14/05/2026 15:34:18;;Souscription en cours;Coordonnées personnelles;309.31
806;14/05/2026 15:34:18;;Souscription en cours;Coordonnées personnelles;189.09
807;14/05/2026 15:33:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;300.98
808;14/05/2026 15:33:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;299.67
809;14/05/2026 15:32:20;;Dossier refusé;Saisie société;865.08
810;14/05/2026 15:32:20;;Dossier refusé;Saisie société;301.45
811;14/05/2026 15:31:23;;Souscription en cours;Signature Contrat;983.91
812;14/05/2026 15:31:23;;Souscription en cours;Signature Contrat;412.02
813;14/05/2026 15:30:08;;Dossier validé;Parcours terminé;104.41
814;14/05/2026 15:30:08;;Dossier validé;Parcours terminé;386.02
815;14/05/2026 15:23:30;;Souscription non démarrée;Parcours non démarré;981.69
816;14/05/2026 15:23:30;;Souscription non démarrée;Parcours non démarré;255.91
817;14/05/2026 15:16:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;199.85
818;14/05/2026 15:16:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;914.20
819;14/05/2026 15:14:54;;Souscription en cours;Informations complémentaires (Etablissements, etc.);832.74
820;14/05/2026 15:14:54;;Souscription en cours;Informations complémentaires (Etablissements, etc.);939.43
821;14/05/2026 15:13:01;;Souscription en cours;Coordonnées personnelles;941.67
822;14/05/2026 15:13:01;;Souscription en cours;Coordonnées personnelles;596.30
823;14/05/2026 15:08:12;;Souscription en cours;Choix de l'offre et livraison;166.19
824;14/05/2026 15:08:12;;Souscription en cours;Choix de l'offre et livraison;617.44
825;14/05/2026 15:06:15;;Dossier refusé;Saisie société;388.47
826;14/05/2026 15:06:15;;Dossier refusé;Saisie société;314.34
827;14/05/2026 15:04:30;;Dossier refusé;Saisie société;882.34
828;14/05/2026 15:04:30;;Dossier refusé;Saisie société;203.23
829;14/05/2026 15:03:52;;Dossier refusé;Saisie société;704.52
830;14/05/2026 15:03:52;;Dossier refusé;Saisie société;681.57
831;14/05/2026 15:02:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;658.13
832;14/05/2026 15:02:03;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;555.30
833;14/05/2026 15:00:32;;Dossier validé;Parcours terminé;967.45
834;14/05/2026 15:00:32;;Dossier validé;Parcours terminé;132.05
835;14/05/2026 14:53:47;;Souscription en cours;Signature Contrat;417.14
836;14/05/2026 14:53:47;;Souscription en cours;Signature Contrat;594.76
837;14/05/2026 14:52:34;;Souscription en cours;Coordonnées personnelles;789.64
838;14/05/2026 14:52:34;;Souscription en cours;Coordonnées personnelles;161.31
839;14/05/2026 14:41:40;;Dossier refusé;Signature Contrat;192.88
840;14/05/2026 14:41:40;;Dossier refusé;Signature Contrat;263.50
841;14/05/2026 14:39:54;;Souscription en cours;Vérification d'identité;395.98
842;14/05/2026 14:39:54;;Souscription en cours;Vérification d'identité;734.92
843;14/05/2026 14:39:19;;Dossier validé;Parcours terminé;919.34
844;14/05/2026 14:39:19;;Dossier validé;Parcours terminé;953.10
845;14/05/2026 14:39:03;Hugo MARTIN;Dossier validé;Parcours terminé;482.26
846;14/05/2026 14:39:03;Hugo MARTIN;Dossier validé;Parcours terminé;650.45
847;14/05/2026 14:37:14;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);557.39
848;14/05/2026 14:37:14;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);598.47
849;14/05/2026 14:36:41;;Dossier validé;Parcours terminé;850.36
850;14/05/2026 14:36:41;;Dossier validé;Parcours terminé;228.83
851;14/05/2026 14:34:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;600.18
852;14/05/2026 14:34:06;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;751.49
853;14/05/2026 14:33:57;;Dossier validé;Parcours terminé;941.36
854;14/05/2026 14:33:57;;Dossier validé;Parcours terminé;389.58
855;14/05/2026 14:32:34;;Souscription en cours;Coordonnées personnelles;461.13
856;14/05/2026 14:32:34;;Souscription en cours;Coordonnées personnelles;510.32
857;14/05/2026 14:31:21;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);139.66
858;14/05/2026 14:31:21;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);962.12
859;14/05/2026 14:26:08;;Dossier validé;Parcours terminé;988.96
860;14/05/2026 14:26:08;;Dossier validé;Parcours terminé;386.34
861;14/05/2026 14:23:00;;Dossier refusé;Coordonnées personnelles;340.42
862;14/05/2026 14:23:00;;Dossier refusé;Coordonnées personnelles;301.78
863;14/05/2026 14:22:46;;Souscription en cours;Coordonnées personnelles;603.87
864;14/05/2026 14:22:46;;Souscription en cours;Coordonnées personnelles;381.34
865;14/05/2026 14:02:20;Z5681453;Dossier validé;Parcours terminé;768.78
866;14/05/2026 14:02:20;Z5681453;Dossier validé;Parcours terminé;772.76
867;14/05/2026 13:54:54;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;455.42
868;14/05/2026 13:54:54;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;625.22
869;14/05/2026 13:35:27;;Dossier validé;Parcours terminé;225.76
870;14/05/2026 13:35:27;;Dossier validé;Parcours terminé;696.80
871;14/05/2026 13:33:09;;Dossier refusé;Saisie société;948.96
872;14/05/2026 13:33:09;;Dossier refusé;Saisie société;828.86
873;14/05/2026 13:32:54;;Souscription en cours;Vérification d'identité;822.56
874;14/05/2026 13:32:54;;Souscription en cours;Vérification d'identité;760.25
875;14/05/2026 13:30:16;;Souscription en cours;Choix de l'offre et livraison;556.73
876;14/05/2026 13:30:16;;Souscription en cours;Choix de l'offre et livraison;915.54
877;14/05/2026 13:28:27;;Souscription non démarrée;Parcours non démarré;527.86
878;14/05/2026 13:28:27;;Souscription non démarrée;Parcours non démarré;590.63
879;14/05/2026 13:21:30;;Dossier validé;Parcours terminé;820.38
880;14/05/2026 13:21:30;;Dossier validé;Parcours terminé;668.55
881;14/05/2026 13:19:58;;Souscription non démarrée;Parcours non démarré;835.51
882;14/05/2026 13:19:58;;Souscription non démarrée;Parcours non démarré;523.43
883;14/05/2026 13:17:44;Z5681453;Dossier refusé;Saisie société;757.42
884;14/05/2026 13:17:44;Z5681453;Dossier refusé;Saisie société;581.49
885;14/05/2026 13:11:19;;Souscription en cours;Choix de l'offre et livraison;370.13
886;14/05/2026 13:11:19;;Souscription en cours;Choix de l'offre et livraison;269.06
887;14/05/2026 13:10:11;;Souscription en cours;Coordonnées personnelles;255.07
888;14/05/2026 13:10:11;;Souscription en cours;Coordonnées personnelles;216.31
889;14/05/2026 13:02:25;;Dossier refusé;Signature Contrat;729.60
890;14/05/2026 13:02:25;;Dossier refusé;Signature Contrat;337.84
891;14/05/2026 12:55:24;;Souscription en cours;Coordonnées personnelles;692.01
892;14/05/2026 12:55:24;;Souscription en cours;Coordonnées personnelles;817.50
893;14/05/2026 12:52:10;;Dossier refusé;Choix de l'offre et livraison;202.58
894;14/05/2026 12:52:10;;Dossier refusé;Choix de l'offre et livraison;834.00
895;14/05/2026 12:49:16;;Souscription en cours;Synchronisation référentiel personne NOVA;736.90
896;14/05/2026 12:49:16;;Souscription en cours;Synchronisation référentiel personne NOVA;853.90
897;14/05/2026 12:39:58;;Souscription en cours;Choix de l'offre et livraison;810.13
898;14/05/2026 12:39:58;;Souscription en cours;Choix de l'offre et livraison;169.35
899;14/05/2026 12:36:15;;Dossier validé;Parcours terminé;130.22
900;14/05/2026 12:36:15;;Dossier validé;Parcours terminé;719.42
901;14/05/2026 12:34:23;;Dossier validé;Parcours terminé;557.99
902;14/05/2026 12:34:23;;Dossier validé;Parcours terminé;671.52
903;14/05/2026 12:02:21;;Dossier validé;Parcours terminé;705.36
904;14/05/2026 12:02:21;;Dossier validé;Parcours terminé;891.26
905;14/05/2026 11:54:36;;Dossier validé;Parcours terminé;418.63
906;14/05/2026 11:54:36;;Dossier validé;Parcours terminé;484.24
907;14/05/2026 11:53:26;;Souscription en cours;Vérification d'identité;883.22
908;14/05/2026 11:53:26;;Souscription en cours;Vérification d'identité;503.36
909;14/05/2026 11:52:37;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;880.07
910;14/05/2026 11:52:37;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;506.75
911;14/05/2026 11:48:31;;Souscription en cours;Vérification d'identité;532.73
912;14/05/2026 11:48:31;;Souscription en cours;Vérification d'identité;723.32
913;14/05/2026 11:44:59;;Dossier refusé;Saisie société;497.83
914;14/05/2026 11:44:59;;Dossier refusé;Saisie société;953.29
915;14/05/2026 11:44:37;;Souscription en cours;Coordonnées personnelles;151.67
916;14/05/2026 11:44:37;;Souscription en cours;Coordonnées personnelles;283.89
917;14/05/2026 11:44:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;494.99
918;14/05/2026 11:44:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;840.63
919;14/05/2026 11:38:29;;Dossier validé;Parcours terminé;414.72
920;14/05/2026 11:38:29;;Dossier validé;Parcours terminé;352.22
921;14/05/2026 11:35:23;;Souscription en cours;Informations complémentaires (Etablissements, etc.);412.57
922;14/05/2026 11:35:23;;Souscription en cours;Informations complémentaires (Etablissements, etc.);996.07
923;14/05/2026 11:32:49;;Dossier refusé;Signature Contrat;573.69
924;14/05/2026 11:32:49;;Dossier refusé;Signature Contrat;693.13
925;14/05/2026 11:17:47;;Dossier validé;Parcours terminé;918.07
926;14/05/2026 11:17:47;;Dossier validé;Parcours terminé;888.27
927;14/05/2026 11:16:06;;Souscription en cours;Informations complémentaires (Etablissements, etc.);944.03
928;14/05/2026 11:16:06;;Souscription en cours;Informations complémentaires (Etablissements, etc.);989.88
929;14/05/2026 11:15:20;;Souscription en cours;Coordonnées personnelles;830.84
930;14/05/2026 11:15:20;;Souscription en cours;Coordonnées personnelles;155.81
931;14/05/2026 11:13:39;;Dossier validé;Parcours terminé;315.60
932;14/05/2026 11:13:39;;Dossier validé;Parcours terminé;762.89
933;14/05/2026 11:12:18;;Dossier validé;Parcours terminé;959.90
934;14/05/2026 11:12:18;;Dossier validé;Parcours terminé;203.52
935;14/05/2026 11:06:03;;Dossier refusé;Saisie société;667.45
936;14/05/2026 11:06:03;;Dossier refusé;Saisie société;696.21
937;14/05/2026 11:02:42;;Dossier validé;Parcours terminé;800.59
938;14/05/2026 11:02:42;;Dossier validé;Parcours terminé;390.03
939;14/05/2026 10:59:10;;Dossier refusé;Choix de l'offre et livraison;371.78
940;14/05/2026 10:59:10;;Dossier refusé;Choix de l'offre et livraison;633.83
941;14/05/2026 10:56:28;;Dossier validé;Parcours terminé;550.82
942;14/05/2026 10:56:28;;Dossier validé;Parcours terminé;919.03
943;14/05/2026 10:56:27;;Souscription en cours;Synchronisation référentiel personne NOVA;240.11
944;14/05/2026 10:56:27;;Souscription en cours;Synchronisation référentiel personne NOVA;776.46
945;14/05/2026 10:55:07;;Souscription en cours;Coordonnées personnelles;216.42
946;14/05/2026 10:55:07;;Souscription en cours;Coordonnées personnelles;830.42
947;14/05/2026 10:49:53;;Souscription en cours;Coordonnées personnelles;615.19
948;14/05/2026 10:49:53;;Souscription en cours;Coordonnées personnelles;247.64
949;14/05/2026 10:42:00;;Dossier validé;Parcours terminé;114.79
950;14/05/2026 10:42:00;;Dossier validé;Parcours terminé;226.66
951;14/05/2026 10:36:50;;Dossier refusé;Saisie société;706.96
952;14/05/2026 10:36:50;;Dossier refusé;Saisie société;907.18
953;14/05/2026 10:36:02;;Souscription en cours;Signature Contrat;288.52
954;14/05/2026 10:36:02;;Souscription en cours;Signature Contrat;893.66
955;14/05/2026 10:35:24;;Souscription en cours;Coordonnées personnelles;925.66
