Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
1582;19/05/2026 14:42:36;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);642.51
1583;19/05/2026 14:31:45;;Souscription en cours;Signature Contrat;256.45
1584;19/05/2026 14:31:45;;Souscription en cours;Signature Contrat;697.44
1585;19/05/2026 14:30:21;Hugo MARTIN;Dossier validé;Parcours terminé;348.53
1586;19/05/2026 14:30:21;Hugo MARTIN;Dossier validé;Parcours terminé;247.30
1587;19/05/2026 14:24:57;;Dossier validé;Parcours terminé;405.92
1588;19/05/2026 14:24:57;;Dossier validé;Parcours terminé;224.83
1589;19/05/2026 14:24:37;;Dossier validé;Parcours terminé;910.19
1590;19/05/2026 14:24:37;;Dossier validé;Parcours terminé;389.65
1591;19/05/2026 14:18:39;;Souscription en cours;Coordonnées personnelles;458.22
1592;19/05/2026 14:18:39;;Souscription en cours;Coordonnées personnelles;959.41
1593;19/05/2026 14:16:57;;Dossier refusé;Saisie société;418.14
1594;19/05/2026 14:16:57;;Dossier refusé;Saisie société;228.31
1595;19/05/2026 14:15:24;;Dossier refusé;Parcours terminé;106.39
1596;19/05/2026 14:15:24;;Dossier refusé;Parcours terminé;933.42
1597;19/05/2026 14:14:46;;Souscription en cours;Coordonnées personnelles;424.38
1598;19/05/2026 14:14:46;;Souscription en cours;Coordonnées personnelles;337.44
1599;19/05/2026 14:10:25;;Souscription en cours;Vérification d'identité;273.33
1600;19/05/2026 14:10:25;;Souscription en cours;Vérification d'identité;535.91
1601;19/05/2026 14:07:26;;Dossier validé;Parcours terminé;478.73
1602;19/05/2026 14:07:26;;Dossier validé;Parcours terminé;838.45
1603;19/05/2026 14:01:07;;Dossier validé;Parcours terminé;944.57
1604;19/05/2026 14:01:07;;Dossier validé;Parcours terminé;614.95
1605;19/05/2026 14:00:54;;Souscription en cours;Coordonnées personnelles;880.66
1606;19/05/2026 14:00:54;;Souscription en cours;Coordonnées personnelles;276.58
1607;19/05/2026 14:00:54;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);773.22
1608;19/05/2026 14:00:54;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);864.49
1609;19/05/2026 13:56:56;;Dossier refusé;Saisie société;170.24
1610;19/05/2026 13:56:56;;Dossier refusé;Saisie société;512.49
1611;19/05/2026 13:49:16;;Souscription en cours;Coordonnées personnelles;383.50
1612;19/05/2026 13:49:16;;Souscription en cours;Coordonnées personnelles;425.26
1613;19/05/2026 13:45:22;;Dossier validé;Parcours terminé;350.03
1614;19/05/2026 13:45:22;;Dossier validé;Parcours terminé;503.02
1615;19/05/2026 13:44:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;531.02
1616;19/05/2026 13:44:25;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;883.67
1617;19/05/2026 13:37:19;Hugo MARTIN;Dossier validé;Parcours terminé;851.43
1618;19/05/2026 13:37:19;Hugo MARTIN;Dossier validé;Parcours terminé;524.27
1619;19/05/2026 12:55:38;;Dossier refusé;Signature Contrat;330.30
1620;19/05/2026 12:55:38;;Dossier refusé;Signature Contrat;109.62
1621;19/05/2026 12:51:23;;Dossier refusé;Saisie société;759.70
1622;19/05/2026 12:51:23;;Dossier refusé;Saisie société;550.96
1623;19/05/2026 12:42:25;;Dossier refusé;Saisie société;160.87
1624;19/05/2026 12:42:25;;Dossier refusé;Saisie société;469.28
1625;19/05/2026 12:29:15;;Dossier validé;Parcours terminé;434.47
1626;19/05/2026 12:29:15;;Dossier validé;Parcours terminé;999.92
1627;19/05/2026 12:26:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;277.00
1628;19/05/2026 12:26:16;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;293.10
1629;19/05/2026 12:07:56;;Souscription en cours;Vérification d'identité;495.78
1630;19/05/2026 12:07:56;;Souscription en cours;Vérification d'identité;591.07
1631;19/05/2026 11:48:56;;Dossier validé;Parcours terminé;391.39
1632;19/05/2026 11:48:56;;Dossier validé;Parcours terminé;684.33
1633;19/05/2026 11:48:24;;Dossier validé;Parcours terminé;200.60
1634;19/05/2026 11:48:24;;Dossier validé;Parcours terminé;566.09
1635;19/05/2026 11:44:24;;Souscription en cours;Coordonnées personnelles;503.89
1636;19/05/2026 11:44:24;;Souscription en cours;Coordonnées personnelles;524.77
1637;19/05/2026 11:39:57;;Souscription en cours;Coordonnées personnelles;663.92
1638;19/05/2026 11:39:57;;Souscription en cours;Coordonnées personnelles;979.79
1639;19/05/2026 11:27:44;;Dossier validé;Parcours terminé;353.99
1640;19/05/2026 11:27:44;;Dossier validé;Parcours terminé;997.98
1641;19/05/2026 11:27:18;;Dossier validé;Parcours terminé;727.76
1642;19/05/2026 11:27:18;;Dossier validé;Parcours terminé;556.17
1643;19/05/2026 11:25:31;;Souscription en cours;Choix de l'offre et livraison;903.76
1644;19/05/2026 11:25:31;;Souscription en cours;Choix de l'offre et livraison;190.87
1645;19/05/2026 11:15:46;;Souscription non démarrée;Parcours non démarré;320.87
1646;19/05/2026 11:15:46;;Souscription non démarrée;Parcours non démarré;261.55
1647;19/05/2026 11:11:21;;Souscription en cours;Signature Contrat;433.89
1648;19/05/2026 11:11:21;;Souscription en cours;Signature Contrat;289.49
1649;19/05/2026 11:03:16;;Souscription en cours;Signature Contrat;503.61
1650;19/05/2026 11:03:16;;Souscription en cours;Signature Contrat;604.81
1651;19/05/2026 11:02:54;;Souscription en cours;Coordonnées personnelles;918.84
1652;19/05/2026 11:02:54;;Souscription en cours;Coordonnées personnelles;435.49
1653;19/05/2026 10:59:55;;Souscription en cours;Choix de l'offre et livraison;595.85
1654;19/05/2026 10:59:55;;Souscription en cours;Choix de l'offre et livraison;254.95
1655;19/05/2026 10:50:48;Hugo DUBOIS;Dossier validé;Parcours terminé;120.72
1656;19/05/2026 10:50:48;Hugo DUBOIS;Dossier validé;Parcours terminé;353.26
1657;19/05/2026 10:45:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;279.51
1658;19/05/2026 10:45:08;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;340.21
1659;19/05/2026 10:33:35;;Dossier validé;Parcours terminé;543.06
1660;19/05/2026 10:33:35;;Dossier validé;Parcours terminé;282.41
1661;19/05/2026 10:33:30;;Souscription non démarrée;Parcours non démarré;687.03
1662;19/05/2026 10:33:30;;Souscription non démarrée;Parcours non démarré;533.56
1663;19/05/2026 10:30:58;;Dossier validé;Parcours terminé;270.55
1664;19/05/2026 10:30:58;;Dossier validé;Parcours terminé;445.40
1665;19/05/2026 10:27:23;;Dossier refusé;Saisie société;683.71
1666;19/05/2026 10:27:23;;Dossier refusé;Saisie société;109.59
1667;19/05/2026 10:27:04;;Dossier refusé;Synchronisation référentiel personne NOVA;339.53
1668;19/05/2026 10:27:04;;Dossier refusé;Synchronisation référentiel personne NOVA;382.99
1669;19/05/2026 10:21:11;;Dossier validé;Parcours terminé;777.17
1670;19/05/2026 10:21:11;;Dossier validé;Parcours terminé;452.07
1671;19/05/2026 10:18:25;;Souscription en cours;Coordonnées personnelles;113.05
1672;19/05/2026 10:18:25;;Souscription en cours;Coordonnées personnelles;634.62
1673;19/05/2026 10:14:47;;Souscription en cours;Choix de l'offre et livraison;436.89
1674;19/05/2026 10:14:47;;Souscription en cours;Choix de l'offre et livraison;275.91
1675;19/05/2026 10:13:44;Hugo MARTIN;Dossier refusé;Saisie société;836.08
1676;19/05/2026 10:13:44;Hugo MARTIN;Dossier refusé;Saisie société;823.29
1677;19/05/2026 10:11:34;;Dossier refusé;Signature Contrat;538.26
1678;19/05/2026 10:11:34;;Dossier refusé;Signature Contrat;931.55
1679;19/05/2026 10:06:43;;Souscription en cours;Coordonnées personnelles;783.39
1680;19/05/2026 10:06:43;;Souscription en cours;Coordonnées personnelles;492.64
1681;19/05/2026 10:04:15;;Dossier validé;Parcours terminé;325.01
1682;19/05/2026 10:04:15;;Dossier validé;Parcours terminé;847.89
1683;19/05/2026 10:03:57;;Dossier validé;Parcours terminé;418.59
1684;19/05/2026 10:03:57;;Dossier validé;Parcours terminé;316.38
1685;19/05/2026 09:50:27;;Souscription en cours;Coordonnées personnelles;804.51
1686;19/05/2026 09:50:27;;Souscription en cours;Coordonnées personnelles;690.32
1687;19/05/2026 09:43:33;;Dossier validé;Parcours terminé;519.98
1688;19/05/2026 09:43:33;;Dossier validé;Parcours terminé;187.52
1689;19/05/2026 09:40:28;;Dossier validé;Parcours terminé;912.88
1690;19/05/2026 09:40:28;;Dossier validé;Parcours terminé;467.54
1691;19/05/2026 09:28:31;;Souscription en cours;Signature Contrat;554.66
1692;19/05/2026 09:28:31;;Souscription en cours;Signature Contrat;190.14
1693;19/05/2026 09:27:56;;Souscription non démarrée;Parcours non démarré;510.32
1694;19/05/2026 09:27:56;;Souscription non démarrée;Parcours non démarré;592.12
1695;19/05/2026 09:27:05;;Dossier validé;Parcours terminé;696.28
1696;19/05/2026 09:27:05;;Dossier validé;Parcours terminé;899.95
1697;19/05/2026 09:24:54;;Dossier validé;Parcours terminé;345.06
1698;19/05/2026 09:24:54;;Dossier validé;Parcours terminé;202.27
1699;19/05/2026 09:14:38;;Souscription en cours;Choix de l'offre et livraison;371.85
1700;19/05/2026 09:14:38;;Souscription en cours;Choix de l'offre et livraison;636.93
1701;19/05/2026 09:13:13;;Dossier validé;Parcours terminé;847.13
1702;19/05/2026 09:13:13;;Dossier validé;Parcours terminé;690.22
1703;19/05/2026 09:08:30;;Dossier validé;Parcours terminé;569.61
1704;19/05/2026 09:08:30;;Dossier validé;Parcours terminé;928.24
1705;19/05/2026 09:07:15;;Souscription en cours;Signature Contrat;627.83
1706;19/05/2026 09:07:15;;Souscription en cours;Signature Contrat;955.19
1707;19/05/2026 08:58:07;;Dossier validé;Parcours terminé;346.56
1708;19/05/2026 08:58:07;;Dossier validé;Parcours terminé;582.56
1709;19/05/2026 08:55:10;;Souscription en cours;Coordonnées personnelles;402.68
1710;19/05/2026 08:55:10;;Souscription en cours;Coordonnées personnelles;607.96
1711;19/05/2026 08:54:54;;Dossier validé;Parcours terminé;301.71
1712;19/05/2026 08:54:54;;Dossier validé;Parcours terminé;763.13
1713;19/05/2026 08:53:19;;Souscription en cours;Coordonnées personnelles;704.75
1714;19/05/2026 08:53:19;;Souscription en cours;Coordonnées personnelles;876.96
1715;19/05/2026 08:49:33;;Souscription en cours;Coordonnées personnelles;310.01
1716;19/05/2026 08:49:33;;Souscription en cours;Coordonnées personnelles;352.90
1717;19/05/2026 08:49:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;774.33
1718;19/05/2026 08:49:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;927.96
1719;19/05/2026 08:49:01;;Souscription en cours;Coordonnées personnelles;679.50
1720;19/05/2026 08:49:01;;Souscription en cours;Coordonnées personnelles;202.14
1721;19/05/2026 08:48:28;;Souscription non démarrée;Parcours non démarré;226.55
1722;19/05/2026 08:48:28;;Souscription non démarrée;Parcours non démarré;871.73
1723;19/05/2026 08:35:14;;Souscription en cours;Coordonnées personnelles;608.80
1724;19/05/2026 08:35:14;;Souscription en cours;Coordonnées personnelles;648.72
1725;19/05/2026 08:30:58;;Souscription en cours;Signature Contrat;264.98
1726;19/05/2026 08:30:58;;Souscription en cours;Signature Contrat;596.88
1727;19/05/2026 08:20:19;Inès MICHEL;Dossier validé;Parcours terminé;825.19
1728;19/05/2026 08:20:19;Inès MICHEL;Dossier validé;Parcours terminé;302.92
1729;19/05/2026 07:44:21;;Souscription non démarrée;Parcours non démarré;170.62
1730;19/05/2026 07:44:21;;Souscription non démarrée;Parcours non démarré;312.87
1731;19/05/2026 06:12:08;;Dossier refusé;Saisie société;240.44
1732;19/05/2026 06:12:08;;Dossier refusé;Saisie société;101.04
1733;19/05/2026 06:10:05;;Souscription en cours;Coordonnées personnelles;526.36
1734;19/05/2026 06:10:05;;Souscription en cours;Coordonnées personnelles;112.46
1735;19/05/2026 03:43:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;469.45
1736;19/05/2026 03:43:43;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;792.32
1737;19/05/2026 03:29:02;;Souscription en cours;Coordonnées personnelles;953.36
1738;19/05/2026 03:29:02;;Souscription en cours;Coordonnées personnelles;454.12
1739;19/05/2026 02:54:36;;Dossier validé;Parcours terminé;410.64
1740;19/05/2026 02:54:36;;Dossier validé;Parcours terminé;395.10
1741;19/05/2026 02:52:57;;Dossier refusé;Signature Contrat;434.20
1742;19/05/2026 02:52:57;;Dossier refusé;Signature Contrat;129.86
1743;19/05/2026 02:02:05;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;138.13
1744;19/05/2026 02:02:05;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;641.36
1745;19/05/2026 00:58:19;;Dossier refusé;Signature Contrat;377.68
1746;19/05/2026 00:58:19;;Dossier refusé;Signature Contrat;636.11
1747;19/05/2026 00:35:43;;Souscription en cours;Coordonnées personnelles;515.99
1748;19/05/2026 00:35:43;;Souscription en cours;Coordonnées personnelles;678.07
1749;19/05/2026 00:25:24;;Dossier validé;Parcours terminé;260.03
1750;19/05/2026 00:25:24;;Dossier validé;Parcours terminé;531.67
1751;19/05/2026 00:23:20;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;691.48
1752;19/05/2026 00:23:20;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;169.65
1753;19/05/2026 00:10:26;;Souscription non démarrée;Parcours non démarré;905.45
1754;19/05/2026 00:10:26;;Souscription non démarrée;Parcours non démarré;757.51
1755;18/05/2026 23:51:50;;Souscription en cours;Choix de l'offre et livraison;515.10
1756;18/05/2026 23:51:50;;Souscription en cours;Choix de l'offre et livraison;357.38
1757;18/05/2026 23:04:33;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;304.74
1758;18/05/2026 23:04:33;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;500.58
1759;18/05/2026 22:57:29;;Souscription en cours;Signature Contrat;996.67
1760;18/05/2026 22:57:29;;Souscription en cours;Signature Contrat;108.79
1761;18/05/2026 22:56:17;Hugo MARTIN;Dossier validé;Parcours terminé;280.16
1762;18/05/2026 22:56:17;Hugo MARTIN;Dossier validé;Parcours terminé;408.63
1763;18/05/2026 22:45:13;Hugo DUBOIS;Dossier refusé;Choix de l'offre et livraison;531.05
1764;18/05/2026 22:45:13;Hugo DUBOIS;Dossier refusé;Choix de l'offre et livraison;840.89
1765;18/05/2026 22:42:38;;Souscription en cours;Choix de l'offre et livraison;256.76
1766;18/05/2026 22:42:38;;Souscription en cours;Choix de l'offre et livraison;325.76
1767;18/05/2026 22:36:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;633.79
1768;18/05/2026 22:36:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;887.41
1769;18/05/2026 22:36:19;;Dossier validé;Parcours terminé;289.27
1770;18/05/2026 22:36:19;;Dossier validé;Parcours terminé;126.51
1771;18/05/2026 22:34:57;;Souscription en cours;Choix de l'offre et livraison;609.92
1772;18/05/2026 22:34:57;;Souscription en cours;Choix de l'offre et livraison;916.71
1773;18/05/2026 22:24:29;;Souscription en cours;Coordonnées personnelles;861.38
1774;18/05/2026 22:24:29;;Souscription en cours;Coordonnées personnelles;562.38
1775;18/05/2026 22:13:22;;Souscription en cours;Signature Contrat;678.48
1776;18/05/2026 22:13:22;;Souscription en cours;Signature Contrat;217.99
1777;18/05/2026 22:07:21;;Souscription en cours;Synchronisation référentiel personne NOVA;213.72
1778;18/05/2026 22:07:21;;Souscription en cours;Synchronisation référentiel personne NOVA;598.52
1779;18/05/2026 22:06:43;;Dossier validé;Parcours terminé;383.97
1780;18/05/2026 22:06:43;;Dossier validé;Parcours terminé;601.32
1781;18/05/2026 22:02:17;;Souscription en cours;Signature Contrat;200.23
1782;18/05/2026 22:02:17;;Souscription en cours;Signature Contrat;564.83
1783;18/05/2026 21:47:42;;Dossier refusé;Informations complémentaires (Etablissements, etc.);587.94
1784;18/05/2026 21:47:42;;Dossier refusé;Informations complémentaires (Etablissements, etc.);650.77
1785;18/05/2026 21:08:02;;Dossier validé;Parcours terminé;606.38
1786;18/05/2026 21:08:02;;Dossier validé;Parcours terminé;761.83
1787;18/05/2026 20:56:10;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);778.19
1788;18/05/2026 20:56:10;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);533.36
1789;18/05/2026 20:35:29;;Souscription en cours;Coordonnées personnelles;314.91
1790;18/05/2026 20:35:29;;Souscription en cours;Coordonnées personnelles;160.63
1791;18/05/2026 20:25:34;;Dossier validé;Parcours terminé;674.50
1792;18/05/2026 20:25:34;;Dossier validé;Parcours terminé;259.65
1793;18/05/2026 20:00:19;;Souscription en cours;Choix de l'offre et livraison;928.88
1794;18/05/2026 20:00:19;;Souscription en cours;Choix de l'offre et livraison;544.56
1795;18/05/2026 19:52:23;;Souscription en cours;Choix de l'offre et livraison;778.20
1796;18/05/2026 19:52:23;;Souscription en cours;Choix de l'offre et livraison;247.17
1797;18/05/2026 19:49:58;Hugo MARTIN;Dossier validé;Parcours terminé;496.99
1798;18/05/2026 19:49:58;Hugo MARTIN;Dossier validé;Parcours terminé;854.45
1799;18/05/2026 19:20:38;;Souscription en cours;Coordonnées personnelles;306.88
1800;18/05/2026 19:20:38;;Souscription en cours;Coordonnées personnelles;984.53
1801;18/05/2026 19:08:03;;Souscription en cours;Coordonnées personnelles;712.17
1802;18/05/2026 19:08:03;;Souscription en cours;Coordonnées personnelles;657.02
1803;18/05/2026 18:56:21;;Souscription en cours;Coordonnées personnelles;480.16
1804;18/05/2026 18:56:21;;Souscription en cours;Coordonnées personnelles;137.07
1805;18/05/2026 18:52:29;Hugo MARTIN;Dossier validé;Parcours terminé;807.73
1806;18/05/2026 18:52:29;Hugo MARTIN;Dossier validé;Parcours terminé;637.58
1807;18/05/2026 18:44:22;;Dossier validé;Parcours terminé;233.94
1808;18/05/2026 18:44:22;;Dossier validé;Parcours terminé;763.33
1809;18/05/2026 18:16:37;;Souscription en cours;Coordonnées personnelles;410.20
1810;18/05/2026 18:16:37;;Souscription en cours;Coordonnées personnelles;331.62
1811;18/05/2026 17:47:39;;Dossier validé;Parcours terminé;482.13
1812;18/05/2026 17:47:39;;Dossier validé;Parcours terminé;461.28
1813;18/05/2026 17:40:12;;Dossier validé;Parcours terminé;743.85
1814;18/05/2026 17:40:12;;Dossier validé;Parcours terminé;393.13
1815;18/05/2026 17:33:25;;Dossier refusé;Informations complémentaires (CA, Profession, etc.);663.37
1816;18/05/2026 17:33:25;;Dossier refusé;Informations complémentaires (CA, Profession, etc.);899.67
1817;18/05/2026 17:31:42;;Souscription en cours;Coordonnées personnelles;129.45
1818;18/05/2026 17:31:42;;Souscription en cours;Coordonnées personnelles;660.09
1819;18/05/2026 17:22:52;;Dossier validé;Parcours terminé;881.60
1820;18/05/2026 17:22:52;;Dossier validé;Parcours terminé;921.40
1821;18/05/2026 17:08:21;;Souscription en cours;Coordonnées personnelles;126.40
1822;18/05/2026 17:08:21;;Souscription en cours;Coordonnées personnelles;349.89
1823;18/05/2026 17:04:58;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;913.99
1824;18/05/2026 17:04:58;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;218.04
1825;18/05/2026 17:04:11;;Dossier validé;Parcours terminé;677.33
1826;18/05/2026 17:04:11;;Dossier validé;Parcours terminé;850.25
1827;18/05/2026 16:57:02;;Dossier refusé;Saisie société;673.26
1828;18/05/2026 16:57:02;;Dossier refusé;Saisie société;898.45
1829;18/05/2026 16:53:27;;Dossier refusé;Saisie société;484.27
1830;18/05/2026 16:53:27;;Dossier refusé;Saisie société;989.54
1831;18/05/2026 16:49:22;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);953.30
1832;18/05/2026 16:49:22;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);321.75
1833;18/05/2026 16:38:09;;Souscription non démarrée;Parcours non démarré;895.62
1834;18/05/2026 16:38:09;;Souscription non démarrée;Parcours non démarré;983.38
1835;18/05/2026 16:37:39;;Dossier validé;Parcours terminé;725.85
1836;18/05/2026 16:37:39;;Dossier validé;Parcours terminé;412.55
1837;18/05/2026 16:37:02;;Dossier refusé;Saisie société;393.29
1838;18/05/2026 16:37:02;;Dossier refusé;Saisie société;868.06
1839;18/05/2026 16:34:56;;Dossier validé;Parcours terminé;380.73
1840;18/05/2026 16:34:56;;Dossier validé;Parcours terminé;829.77
1841;18/05/2026 16:25:48;;Souscription en cours;Vérification d'identité;882.75
1842;18/05/2026 16:25:48;;Souscription en cours;Vérification d'identité;445.44
1843;18/05/2026 16:21:58;;Dossier validé;Parcours terminé;966.19
1844;18/05/2026 16:21:58;;Dossier validé;Parcours terminé;393.84
1845;18/05/2026 16:07:57;;Souscription non démarrée;Parcours non démarré;819.33
1846;18/05/2026 16:07:57;;Souscription non démarrée;Parcours non démarré;665.09
1847;18/05/2026 16:04:09;;Souscription en cours;Vérification d'identité;792.70
1848;18/05/2026 16:04:09;;Souscription en cours;Vérification d'identité;190.53
1849;18/05/2026 16:03:57;;Dossier validé;Parcours terminé;702.69
1850;18/05/2026 16:03:57;;Dossier validé;Parcours terminé;439.40
1851;18/05/2026 15:57:46;;Dossier refusé;Saisie société;233.73
1852;18/05/2026 15:57:46;;Dossier refusé;Saisie société;796.67
1853;18/05/2026 15:57:05;;Dossier validé;Parcours terminé;458.53
1854;18/05/2026 15:57:05;;Dossier validé;Parcours terminé;958.39
1855;18/05/2026 15:47:26;;Souscription en cours;Choix de l'offre et livraison;492.53
1856;18/05/2026 15:47:26;;Souscription en cours;Choix de l'offre et livraison;693.35
1857;18/05/2026 15:46:04;;Dossier validé;Parcours terminé;746.71
1858;18/05/2026 15:46:04;;Dossier validé;Parcours terminé;913.24
1859;18/05/2026 15:45:09;;Dossier validé;Parcours terminé;641.35
1860;18/05/2026 15:45:09;;Dossier validé;Parcours terminé;481.09
1861;18/05/2026 15:24:14;Louis MARTIN;Dossier refusé;Saisie société;288.07
1862;18/05/2026 15:24:14;Louis MARTIN;Dossier refusé;Saisie société;482.03
1863;18/05/2026 15:15:12;;Souscription en cours;Coordonnées personnelles;853.74
1864;18/05/2026 15:15:12;;Souscription en cours;Coordonnées personnelles;640.31
1865;18/05/2026 15:03:40;;Dossier validé;Parcours terminé;949.14
1866;18/05/2026 15:03:40;;Dossier validé;Parcours terminé;233.71
1867;18/05/2026 15:03:36;;Souscription en cours;Coordonnées personnelles;378.04
1868;18/05/2026 15:03:36;;Souscription en cours;Coordonnées personnelles;343.29
1869;18/05/2026 14:58:56;;Dossier refusé;Saisie société;360.20
1870;18/05/2026 14:58:56;;Dossier refusé;Saisie société;174.06
1871;18/05/2026 14:57:17;;Souscription en cours;Choix de l'offre et livraison;844.91
1872;18/05/2026 14:57:17;;Souscription en cours;Choix de l'offre et livraison;836.04
1873;18/05/2026 14:53:59;;Dossier refusé;Saisie société;376.95
1874;18/05/2026 14:53:59;;Dossier refusé;Saisie société;211.66
1875;18/05/2026 14:49:46;;Souscription en cours;Coordonnées personnelles;287.43
1876;18/05/2026 14:49:46;;Souscription en cours;Coordonnées personnelles;378.69
1877;18/05/2026 14:49:21;;Dossier validé;Parcours terminé;550.69
1878;18/05/2026 14:49:21;;Dossier validé;Parcours terminé;956.64
1879;18/05/2026 14:38:19;;Souscription en cours;Coordonnées personnelles;590.46
1880;18/05/2026 14:38:19;;Souscription en cours;Coordonnées personnelles;766.68
1881;18/05/2026 14:37:58;;Dossier validé;Parcours terminé;878.91
1882;18/05/2026 14:37:58;;Dossier validé;Parcours terminé;473.54
1883;18/05/2026 14:29:38;;Souscription en cours;Bénéficiaire effectifs;864.86
1884;18/05/2026 14:29:38;;Souscription en cours;Bénéficiaire effectifs;644.51
1885;18/05/2026 14:25:15;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;970.52
1886;18/05/2026 14:25:15;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;150.56
1887;18/05/2026 14:22:26;Z5735392;Dossier refusé;Synchronisation référentiel personne NOVA;832.84
1888;18/05/2026 14:22:26;Z5735392;Dossier refusé;Synchronisation référentiel personne NOVA;708.95
1889;18/05/2026 14:15:01;;Souscription en cours;Coordonnées personnelles;191.25
1890;18/05/2026 14:15:01;;Souscription en cours;Coordonnées personnelles;590.49
1891;18/05/2026 14:09:00;;Souscription en cours;Coordonnées personnelles;684.67
1892;18/05/2026 14:09:00;;Souscription en cours;Coordonnées personnelles;648.18
1893;18/05/2026 14:07:54;;Dossier validé;Parcours terminé;497.09
1894;18/05/2026 14:07:54;;Dossier validé;Parcours terminé;776.23
1895;18/05/2026 13:54:33;;Dossier validé;Parcours terminé;935.05
1896;18/05/2026 13:54:33;;Dossier validé;Parcours terminé;896.79
1897;18/05/2026 13:51:54;;Souscription en cours;Choix de l'offre et livraison;651.02
1898;18/05/2026 13:51:54;;Souscription en cours;Choix de l'offre et livraison;422.98
1899;18/05/2026 13:51:12;;Souscription en cours;Coordonnées personnelles;715.79
1900;18/05/2026 13:51:12;;Souscription en cours;Coordonnées personnelles;347.19
1901;18/05/2026 13:47:07;;Souscription en cours;Coordonnées personnelles;809.97
1902;18/05/2026 13:47:07;;Souscription en cours;Coordonnées personnelles;841.96
1903;18/05/2026 13:25:34;;Souscription en cours;Signature Contrat;302.16
1904;18/05/2026 13:25:34;;Souscription en cours;Signature Contrat;959.10
1905;18/05/2026 13:09:46;;Dossier validé;Parcours terminé;230.19
1906;18/05/2026 13:09:46;;Dossier validé;Parcours terminé;810.64
1907;18/05/2026 13:09:01;;Souscription en cours;Coordonnées personnelles;449.77
1908;18/05/2026 13:09:01;;Souscription en cours;Coordonnées personnelles;688.50
1909;18/05/2026 12:53:01;;Souscription en cours;Signature Contrat;937.31
1910;18/05/2026 12:53:01;;Souscription en cours;Signature Contrat;922.17
1911;18/05/2026 12:50:03;;Dossier refusé;Choix de l'offre et livraison;856.11
1912;18/05/2026 12:50:03;;Dossier refusé;Choix de l'offre et livraison;134.33
1913;18/05/2026 12:45:59;;Souscription en cours;Coordonnées personnelles;478.67
1914;18/05/2026 12:45:59;;Souscription en cours;Coordonnées personnelles;477.79
1915;18/05/2026 12:30:27;;Dossier validé;Parcours terminé;518.98
1916;18/05/2026 12:30:27;;Dossier validé;Parcours terminé;436.55
1917;18/05/2026 12:24:15;;Dossier refusé;Choix de l'offre et livraison;771.88
1918;18/05/2026 12:24:15;;Dossier refusé;Choix de l'offre et livraison;446.76
1919;18/05/2026 12:24:10;;Dossier validé;Parcours terminé;430.65
1920;18/05/2026 12:24:10;;Dossier validé;Parcours terminé;590.82
1921;18/05/2026 12:14:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);531.95
1922;18/05/2026 12:14:01;;Souscription en cours;Informations complémentaires (Etablissements, etc.);666.83
1923;18/05/2026 12:11:33;;Souscription en cours;Coordonnées personnelles;812.67
1924;18/05/2026 12:11:33;;Souscription en cours;Coordonnées personnelles;436.67
1925;18/05/2026 12:09:11;;Souscription non démarrée;Parcours non démarré;453.25
1926;18/05/2026 12:09:11;;Souscription non démarrée;Parcours non démarré;446.80
1927;18/05/2026 12:07:49;;Dossier validé;Parcours terminé;611.79
1928;18/05/2026 12:07:49;;Dossier validé;Parcours terminé;845.62
1929;18/05/2026 11:57:00;;Souscription en cours;Choix de l'offre et livraison;976.00
1930;18/05/2026 11:57:00;;Souscription en cours;Choix de l'offre et livraison;452.67
1931;18/05/2026 11:45:49;;Dossier validé;Parcours terminé;568.91
