Numéro;Date de création;Responsable;Statut;Étape en cours;Valeur
5104;15/06/2026 11:08:18;;Souscription non démarrée;Parcours non démarré;394.43
5105;15/06/2026 11:00:58;;Souscription en cours;Coordonnées personnelles;430.79
5106;15/06/2026 11:00:58;;Souscription en cours;Coordonnées personnelles;610.97
5107;15/06/2026 10:47:55;;Dossier refusé;Saisie société;643.09
5108;15/06/2026 10:47:55;;Dossier refusé;Saisie société;301.22
5109;15/06/2026 10:45:19;;Dossier validé;Parcours terminé;542.49
5110;15/06/2026 10:45:19;;Dossier validé;Parcours terminé;921.43
5111;15/06/2026 10:40:15;;Dossier validé;Parcours terminé;649.97
5112;15/06/2026 10:40:15;;Dossier validé;Parcours terminé;248.75
5113;15/06/2026 10:35:53;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);984.89
5114;15/06/2026 10:35:53;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);482.88
5115;15/06/2026 10:30:30;Manon LEFEBVRE;Dossier refusé;Signature Contrat;574.78
5116;15/06/2026 10:30:30;Manon LEFEBVRE;Dossier refusé;Signature Contrat;945.18
5117;15/06/2026 10:30:22;;Souscription en cours;Coordonnées personnelles;285.27
5118;15/06/2026 10:30:22;;Souscription en cours;Coordonnées personnelles;992.05
5119;15/06/2026 10:20:16;;Dossier validé;Parcours terminé;814.82
5120;15/06/2026 10:20:16;;Dossier validé;Parcours terminé;456.06
5121;15/06/2026 10:18:42;;Souscription en cours;Coordonnées personnelles;523.97
5122;15/06/2026 10:18:42;;Souscription en cours;Coordonnées personnelles;679.95
5123;15/06/2026 10:12:17;;Souscription en cours;Coordonnées personnelles;157.93
5124;15/06/2026 10:12:17;;Souscription en cours;Coordonnées personnelles;875.38
5125;15/06/2026 10:06:30;;Souscription en cours;Informations complémentaires (Etablissements, etc.);379.87
5126;15/06/2026 10:06:30;;Souscription en cours;Informations complémentaires (Etablissements, etc.);346.80
5127;15/06/2026 09:47:18;;Dossier refusé;Saisie société;452.69
5128;15/06/2026 09:47:18;;Dossier refusé;Saisie société;744.58
5129;15/06/2026 09:23:18;;Dossier validé;Parcours terminé;340.89
5130;15/06/2026 09:23:18;;Dossier validé;Parcours terminé;847.24
5131;15/06/2026 09:21:33;;Souscription en cours;Coordonnées personnelles;766.44
5132;15/06/2026 09:21:33;;Souscription en cours;Coordonnées personnelles;480.58
5133;15/06/2026 09:16:53;;Souscription en cours;Coordonnées personnelles;856.13
5134;15/06/2026 09:16:53;;Souscription en cours;Coordonnées personnelles;485.25
5135;15/06/2026 08:55:10;;Dossier validé;Parcours terminé;903.30
5136;15/06/2026 08:55:10;;Dossier validé;Parcours terminé;411.24
5137;15/06/2026 08:51:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);816.62
5138;15/06/2026 08:51:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);388.66
5139;15/06/2026 08:47:56;;Souscription en cours;Coordonnées personnelles;900.04
5140;15/06/2026 08:47:56;;Souscription en cours;Coordonnées personnelles;636.58
5141;15/06/2026 08:45:59;;Dossier refusé;Informations complémentaires (Etablissements, etc.);420.72
5142;15/06/2026 08:45:59;;Dossier refusé;Informations complémentaires (Etablissements, etc.);727.26
5143;15/06/2026 08:11:45;;Dossier validé;Parcours terminé;776.79
5144;15/06/2026 08:11:45;;Dossier validé;Parcours terminé;847.95
5145;15/06/2026 07:19:48;;Dossier refusé;Saisie société;739.99
5146;15/06/2026 07:19:48;;Dossier refusé;Saisie société;262.46
5147;15/06/2026 07:14:50;;Souscription non démarrée;Parcours non démarré;600.54
5148;15/06/2026 07:14:50;;Souscription non démarrée;Parcours non démarré;744.70
5149;15/06/2026 06:55:13;;Souscription non démarrée;Parcours non démarré;187.54
5150;15/06/2026 06:55:13;;Souscription non démarrée;Parcours non démarré;252.45
5151;15/06/2026 05:34:51;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;674.96
5152;15/06/2026 05:34:51;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;979.03
5153;15/06/2026 04:58:12;;Dossier validé;Parcours terminé;809.38
5154;15/06/2026 04:58:12;;Dossier validé;Parcours terminé;225.37
5155;15/06/2026 04:26:57;;Dossier validé;Parcours terminé;948.57
5156;15/06/2026 04:26:57;;Dossier validé;Parcours terminé;721.14
5157;15/06/2026 04:09:42;;Dossier validé;Parcours terminé;272.52
5158;15/06/2026 04:09:42;;Dossier validé;Parcours terminé;950.37
5159;15/06/2026 04:08:32;;Dossier validé;Parcours terminé;650.01
5160;15/06/2026 04:08:32;;Dossier validé;Parcours terminé;936.83
5161;15/06/2026 03:43:48;;Dossier refusé;Saisie société;289.13
5162;15/06/2026 03:43:48;;Dossier refusé;Saisie société;271.36
5163;15/06/2026 02:35:40;;Souscription en cours;Synchronisation référentiel personne NOVA;581.84
5164;15/06/2026 02:35:40;;Souscription en cours;Synchronisation référentiel personne NOVA;264.87
5165;15/06/2026 02:15:48;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;276.89
5166;15/06/2026 02:15:48;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;329.44
5167;15/06/2026 00:56:55;;Dossier validé;Parcours terminé;499.03
5168;15/06/2026 00:56:55;;Dossier validé;Parcours terminé;441.13
5169;15/06/2026 00:55:06;;Dossier validé;Parcours terminé;202.91
5170;15/06/2026 00:55:06;;Dossier validé;Parcours terminé;535.66
5171;15/06/2026 00:54:14;;Dossier validé;Parcours terminé;188.41
5172;15/06/2026 00:54:14;;Dossier validé;Parcours terminé;401.71
5173;15/06/2026 00:33:36;;Souscription en cours;Coordonnées personnelles;441.58
5174;15/06/2026 00:33:36;;Souscription en cours;Coordonnées personnelles;488.64
5175;15/06/2026 00:06:06;;Souscription non démarrée;Parcours non démarré;223.88
5176;15/06/2026 00:06:06;;Souscription non démarrée;Parcours non démarré;565.36
5177;14/06/2026 23:10:34;;Dossier validé;Parcours terminé;514.18
5178;14/06/2026 23:10:34;;Dossier validé;Parcours terminé;890.49
5179;14/06/2026 23:03:17;;Souscription en cours;Synchronisation référentiel personne NOVA;272.44
5180;14/06/2026 23:03:17;;Souscription en cours;Synchronisation référentiel personne NOVA;479.58
5181;14/06/2026 22:31:53;;Dossier validé;Parcours terminé;718.42
5182;14/06/2026 22:31:53;;Dossier validé;Parcours terminé;839.34
5183;14/06/2026 22:31:19;;Dossier validé;Parcours terminé;917.00
5184;14/06/2026 22:31:19;;Dossier validé;Parcours terminé;519.20
5185;14/06/2026 21:55:53;;Souscription en cours;Signature Contrat;819.29
5186;14/06/2026 21:55:53;;Souscription en cours;Signature Contrat;730.91
5187;14/06/2026 21:45:53;;Souscription en cours;Coordonnées personnelles;711.69
5188;14/06/2026 21:45:53;;Souscription en cours;Coordonnées personnelles;581.00
5189;14/06/2026 20:44:37;;Souscription en cours;Coordonnées personnelles;784.93
5190;14/06/2026 20:44:37;;Souscription en cours;Coordonnées personnelles;100.41
5191;14/06/2026 20:03:09;;Dossier validé;Parcours terminé;691.17
5192;14/06/2026 20:03:09;;Dossier validé;Parcours terminé;939.59
5193;14/06/2026 19:40:11;;Dossier refusé;Saisie société;124.93
5194;14/06/2026 19:40:11;;Dossier refusé;Saisie société;952.96
5195;14/06/2026 19:12:37;;Souscription en cours;Vérification d'identité;740.50
5196;14/06/2026 19:12:37;;Souscription en cours;Vérification d'identité;314.20
5197;14/06/2026 18:51:02;;Dossier validé;Parcours terminé;582.19
5198;14/06/2026 18:51:02;;Dossier validé;Parcours terminé;522.86
5199;14/06/2026 18:22:15;;Dossier refusé;Saisie société;407.23
5200;14/06/2026 18:22:15;;Dossier refusé;Saisie société;672.35
5201;14/06/2026 17:45:40;;Dossier refusé;Signature Contrat;826.46
5202;14/06/2026 17:45:40;;Dossier refusé;Signature Contrat;576.44
5203;14/06/2026 17:39:56;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;347.06
5204;14/06/2026 17:39:56;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;438.30
5205;14/06/2026 17:31:59;;Souscription non démarrée;Parcours non démarré;355.94
5206;14/06/2026 17:31:59;;Souscription non démarrée;Parcours non démarré;832.80
5207;14/06/2026 17:30:15;Manon LEFEBVRE;Dossier refusé;Parcours non démarré;278.63
5208;14/06/2026 17:30:15;Manon LEFEBVRE;Dossier refusé;Parcours non démarré;220.76
5209;14/06/2026 17:22:30;;Souscription en cours;Signature Contrat;162.58
5210;14/06/2026 17:22:30;;Souscription en cours;Signature Contrat;540.17
5211;14/06/2026 16:54:52;;Dossier validé;Parcours terminé;365.21
5212;14/06/2026 16:54:52;;Dossier validé;Parcours terminé;678.77
5213;14/06/2026 16:49:51;;Souscription en cours;Synchronisation référentiel personne NOVA;885.11
5214;14/06/2026 16:49:51;;Souscription en cours;Synchronisation référentiel personne NOVA;629.13
5215;14/06/2026 16:33:58;;Dossier validé;Parcours terminé;596.25
5216;14/06/2026 16:33:58;;Dossier validé;Parcours terminé;255.31
5217;14/06/2026 16:28:15;;Souscription en cours;Coordonnées personnelles;343.80
5218;14/06/2026 16:28:15;;Souscription en cours;Coordonnées personnelles;947.79
5219;14/06/2026 16:22:38;;Souscription non démarrée;Parcours non démarré;342.38
5220;14/06/2026 16:22:38;;Souscription non démarrée;Parcours non démarré;308.98
5221;14/06/2026 16:20:28;;Souscription en cours;Choix de l'offre et livraison;378.21
5222;14/06/2026 16:20:28;;Souscription en cours;Choix de l'offre et livraison;884.64
5223;14/06/2026 16:19:48;;Souscription en cours;Choix de l'offre et livraison;656.57
5224;14/06/2026 16:19:48;;Souscription en cours;Choix de l'offre et livraison;630.16
5225;14/06/2026 16:19:45;;Dossier validé;Parcours terminé;848.24
5226;14/06/2026 16:19:45;;Dossier validé;Parcours terminé;338.55
5227;14/06/2026 16:15:46;;Dossier validé;Parcours terminé;439.55
5228;14/06/2026 16:15:46;;Dossier validé;Parcours terminé;486.20
5229;14/06/2026 16:11:52;;Souscription non démarrée;Parcours non démarré;635.47
5230;14/06/2026 16:11:52;;Souscription non démarrée;Parcours non démarré;711.71
5231;14/06/2026 15:50:13;;Souscription en cours;Coordonnées personnelles;310.45
5232;14/06/2026 15:50:13;;Souscription en cours;Coordonnées personnelles;494.84
5233;14/06/2026 15:42:12;;Souscription en cours;Coordonnées personnelles;167.19
5234;14/06/2026 15:42:12;;Souscription en cours;Coordonnées personnelles;874.97
5235;14/06/2026 15:41:30;;Souscription non démarrée;Parcours non démarré;337.73
5236;14/06/2026 15:41:30;;Souscription non démarrée;Parcours non démarré;664.52
5237;14/06/2026 15:14:35;;Souscription en cours;Choix de l'offre et livraison;464.49
5238;14/06/2026 15:14:35;;Souscription en cours;Choix de l'offre et livraison;645.05
5239;14/06/2026 15:13:06;;Souscription en cours;Choix de l'offre et livraison;856.33
5240;14/06/2026 15:13:06;;Souscription en cours;Choix de l'offre et livraison;468.85
5241;14/06/2026 14:52:50;;Dossier validé;Parcours terminé;490.54
5242;14/06/2026 14:52:50;;Dossier validé;Parcours terminé;763.62
5243;14/06/2026 14:48:29;;Dossier refusé;Parcours non démarré;968.94
5244;14/06/2026 14:48:29;;Dossier refusé;Parcours non démarré;232.56
5245;14/06/2026 14:04:54;Hugo MARTIN;Dossier refusé;Signature Contrat;338.55
5246;14/06/2026 14:04:54;Hugo MARTIN;Dossier refusé;Signature Contrat;454.03
5247;14/06/2026 13:32:32;;Souscription en cours;Signature Contrat;476.49
5248;14/06/2026 13:32:32;;Souscription en cours;Signature Contrat;774.30
5249;14/06/2026 13:24:25;;Souscription en cours;Choix de l'offre et livraison;616.59
5250;14/06/2026 13:24:25;;Souscription en cours;Choix de l'offre et livraison;807.61
5251;14/06/2026 13:06:21;Hugo MARTIN;Dossier refusé;Saisie société;588.34
5252;14/06/2026 13:06:21;Hugo MARTIN;Dossier refusé;Saisie société;998.14
5253;14/06/2026 12:45:42;;Souscription en cours;Vérification d'identité;833.96
5254;14/06/2026 12:45:42;;Souscription en cours;Vérification d'identité;900.66
5255;14/06/2026 12:42:53;;Dossier validé;Parcours terminé;563.63
5256;14/06/2026 12:42:53;;Dossier validé;Parcours terminé;191.40
5257;14/06/2026 12:11:02;;Dossier refusé;Saisie société;187.67
5258;14/06/2026 12:11:02;;Dossier refusé;Saisie société;838.86
5259;14/06/2026 12:07:54;;Dossier refusé;Saisie société;957.84
5260;14/06/2026 12:07:54;;Dossier refusé;Saisie société;284.17
5261;14/06/2026 12:06:09;;Dossier validé;Parcours terminé;157.55
5262;14/06/2026 12:06:09;;Dossier validé;Parcours terminé;255.60
5263;14/06/2026 12:01:51;;Souscription en cours;Signature Contrat;625.57
5264;14/06/2026 12:01:51;;Souscription en cours;Signature Contrat;899.03
5265;14/06/2026 11:59:07;;Dossier refusé;Saisie société;752.33
5266;14/06/2026 11:59:07;;Dossier refusé;Saisie société;486.59
5267;14/06/2026 11:39:53;;Dossier validé;Parcours terminé;562.10
5268;14/06/2026 11:39:53;;Dossier validé;Parcours terminé;520.29
5269;14/06/2026 11:30:16;;Souscription en cours;Vérification d'identité;235.39
5270;14/06/2026 11:30:16;;Souscription en cours;Vérification d'identité;798.23
5271;14/06/2026 11:21:46;;Souscription en cours;Coordonnées personnelles;325.11
5272;14/06/2026 11:21:46;;Souscription en cours;Coordonnées personnelles;234.15
5273;14/06/2026 11:21:23;;Dossier validé;Parcours terminé;715.57
5274;14/06/2026 11:21:23;;Dossier validé;Parcours terminé;262.61
5275;14/06/2026 10:44:37;;Souscription en cours;Coordonnées personnelles;379.30
5276;14/06/2026 10:44:37;;Souscription en cours;Coordonnées personnelles;508.18
5277;14/06/2026 10:28:36;;Dossier validé;Parcours terminé;513.82
5278;14/06/2026 10:28:36;;Dossier validé;Parcours terminé;383.85
5279;14/06/2026 10:24:32;;Dossier refusé;Saisie société;704.82
5280;14/06/2026 10:24:32;;Dossier refusé;Saisie société;267.20
5281;14/06/2026 10:21:50;;Souscription en cours;Coordonnées personnelles;424.31
5282;14/06/2026 10:21:50;;Souscription en cours;Coordonnées personnelles;784.47
5283;14/06/2026 10:15:02;;Souscription en cours;Choix de l'offre et livraison;898.74
5284;14/06/2026 10:15:02;;Souscription en cours;Choix de l'offre et livraison;374.97
5285;14/06/2026 09:48:56;;Souscription en cours;Vérification d'identité;149.64
5286;14/06/2026 09:48:56;;Souscription en cours;Vérification d'identité;397.40
5287;14/06/2026 09:41:24;;Souscription en cours;Bénéficiaire effectifs;985.41
5288;14/06/2026 09:41:24;;Souscription en cours;Bénéficiaire effectifs;597.36
5289;14/06/2026 09:02:20;;Dossier validé;Parcours terminé;493.14
5290;14/06/2026 09:02:20;;Dossier validé;Parcours terminé;265.68
5291;14/06/2026 08:34:29;;Souscription en cours;Choix de l'offre et livraison;741.50
5292;14/06/2026 08:34:29;;Souscription en cours;Choix de l'offre et livraison;154.81
5293;14/06/2026 07:30:43;;Dossier refusé;Bénéficiaire effectifs;593.98
5294;14/06/2026 07:30:43;;Dossier refusé;Bénéficiaire effectifs;847.82
5295;14/06/2026 06:05:56;;Dossier refusé;Signature Contrat;407.10
5296;14/06/2026 06:05:56;;Dossier refusé;Signature Contrat;646.12
5297;14/06/2026 05:53:18;;Souscription non démarrée;Parcours non démarré;955.95
5298;14/06/2026 05:53:18;;Souscription non démarrée;Parcours non démarré;406.40
5299;14/06/2026 00:28:20;;Souscription en cours;Coordonnées personnelles;297.01
5300;14/06/2026 00:28:20;;Souscription en cours;Coordonnées personnelles;887.63
5301;14/06/2026 00:00:11;;Souscription en cours;Vérification d'identité;179.17
5302;14/06/2026 00:00:11;;Souscription en cours;Vérification d'identité;227.40
5303;13/06/2026 23:47:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);682.52
5304;13/06/2026 23:47:34;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);406.14
5305;13/06/2026 23:41:31;;Souscription en cours;Synchronisation référentiel personne NOVA;636.14
5306;13/06/2026 23:41:31;;Souscription en cours;Synchronisation référentiel personne NOVA;567.68
5307;13/06/2026 23:06:07;;Dossier refusé;Signature Contrat;535.60
5308;13/06/2026 23:06:07;;Dossier refusé;Signature Contrat;438.30
5309;13/06/2026 20:37:58;;Dossier validé;Parcours terminé;521.91
5310;13/06/2026 20:37:58;;Dossier validé;Parcours terminé;386.89
5311;13/06/2026 20:35:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;668.58
5312;13/06/2026 20:35:39;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;566.95
5313;13/06/2026 19:41:15;;Souscription non démarrée;Parcours non démarré;359.42
5314;13/06/2026 19:41:15;;Souscription non démarrée;Parcours non démarré;946.79
5315;13/06/2026 19:40:41;;Dossier validé;Parcours terminé;602.38
5316;13/06/2026 19:40:41;;Dossier validé;Parcours terminé;338.60
5317;13/06/2026 19:25:08;;Souscription en cours;Coordonnées personnelles;801.81
5318;13/06/2026 19:25:08;;Souscription en cours;Coordonnées personnelles;551.89
5319;13/06/2026 19:23:28;;Dossier validé;Parcours terminé;805.46
5320;13/06/2026 19:23:28;;Dossier validé;Parcours terminé;523.36
5321;13/06/2026 19:14:59;;Souscription en cours;Choix de l'offre et livraison;852.80
5322;13/06/2026 19:14:59;;Souscription en cours;Choix de l'offre et livraison;676.14
5323;13/06/2026 18:09:57;;Souscription en cours;Vérification d'identité;608.19
5324;13/06/2026 18:09:57;;Souscription en cours;Vérification d'identité;697.02
5325;13/06/2026 18:00:20;;Souscription en cours;Informations complémentaires (Etablissements, etc.);750.07
5326;13/06/2026 18:00:20;;Souscription en cours;Informations complémentaires (Etablissements, etc.);701.75
5327;13/06/2026 17:57:44;;Dossier validé;Parcours terminé;297.79
5328;13/06/2026 17:57:44;;Dossier validé;Parcours terminé;343.42
5329;13/06/2026 17:55:06;;Souscription non démarrée;Parcours non démarré;836.28
5330;13/06/2026 17:55:06;;Souscription non démarrée;Parcours non démarré;877.24
5331;13/06/2026 17:51:25;;Souscription en cours;Choix de l'offre et livraison;850.94
5332;13/06/2026 17:51:25;;Souscription en cours;Choix de l'offre et livraison;711.57
5333;13/06/2026 17:16:17;;Souscription non démarrée;Parcours non démarré;263.29
5334;13/06/2026 17:16:17;;Souscription non démarrée;Parcours non démarré;740.02
5335;13/06/2026 16:56:58;;Souscription en cours;Vérification d'identité;207.74
5336;13/06/2026 16:56:58;;Souscription en cours;Vérification d'identité;206.59
5337;13/06/2026 16:51:02;;Souscription en cours;Coordonnées personnelles;544.90
5338;13/06/2026 16:51:02;;Souscription en cours;Coordonnées personnelles;503.50
5339;13/06/2026 16:46:27;;Souscription en cours;Coordonnées personnelles;402.49
5340;13/06/2026 16:46:27;;Souscription en cours;Coordonnées personnelles;116.83
5341;13/06/2026 16:12:55;;Souscription en cours;Signature Contrat;472.02
5342;13/06/2026 16:12:55;;Souscription en cours;Signature Contrat;220.40
5343;13/06/2026 15:56:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);168.18
5344;13/06/2026 15:56:41;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);437.00
5345;13/06/2026 15:48:25;;Dossier validé;Parcours terminé;254.78
5346;13/06/2026 15:48:25;;Dossier validé;Parcours terminé;442.78
5347;13/06/2026 15:46:03;;Souscription non démarrée;Parcours non démarré;105.07
5348;13/06/2026 15:46:03;;Souscription non démarrée;Parcours non démarré;725.48
5349;13/06/2026 15:44:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;680.61
5350;13/06/2026 15:44:04;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;814.84
5351;13/06/2026 15:40:23;;Souscription en cours;Coordonnées personnelles;334.70
5352;13/06/2026 15:40:23;;Souscription en cours;Coordonnées personnelles;977.31
5353;13/06/2026 15:34:09;;Souscription en cours;Coordonnées personnelles;810.93
5354;13/06/2026 15:34:09;;Souscription en cours;Coordonnées personnelles;622.10
5355;13/06/2026 15:26:45;;Dossier validé;Parcours terminé;229.28
5356;13/06/2026 15:26:45;;Dossier validé;Parcours terminé;753.59
5357;13/06/2026 15:22:09;;Dossier refusé;Informations complémentaires (Etablissements, etc.);847.30
5358;13/06/2026 15:22:09;;Dossier refusé;Informations complémentaires (Etablissements, etc.);965.62
5359;13/06/2026 15:10:20;;Souscription en cours;Coordonnées personnelles;100.80
5360;13/06/2026 15:10:20;;Souscription en cours;Coordonnées personnelles;231.43
5361;13/06/2026 14:50:41;;Dossier validé;Parcours terminé;550.92
5362;13/06/2026 14:50:41;;Dossier validé;Parcours terminé;843.06
5363;13/06/2026 14:50:05;;Souscription en cours;Coordonnées personnelles;722.33
5364;13/06/2026 14:50:05;;Souscription en cours;Coordonnées personnelles;925.90
5365;13/06/2026 14:33:30;;Dossier validé;Parcours terminé;529.97
5366;13/06/2026 14:33:30;;Dossier validé;Parcours terminé;741.77
5367;13/06/2026 14:24:03;;Dossier validé;Parcours terminé;555.47
5368;13/06/2026 14:24:03;;Dossier validé;Parcours terminé;769.32
5369;13/06/2026 14:19:42;;Dossier refusé;Saisie société;626.28
5370;13/06/2026 14:19:42;;Dossier refusé;Saisie société;293.11
5371;13/06/2026 14:11:35;;Souscription en cours;Vérification d'identité;249.81
5372;13/06/2026 14:11:35;;Souscription en cours;Vérification d'identité;880.12
5373;13/06/2026 14:10:31;Z5735392;Dossier validé;Parcours terminé;622.81
5374;13/06/2026 14:10:31;Z5735392;Dossier validé;Parcours terminé;517.32
5375;13/06/2026 14:03:04;Manon LEFEBVRE;Dossier validé;Parcours terminé;245.53
5376;13/06/2026 14:03:04;Manon LEFEBVRE;Dossier validé;Parcours terminé;487.66
5377;13/06/2026 13:58:53;;Dossier refusé;Saisie société;116.06
5378;13/06/2026 13:58:53;;Dossier refusé;Saisie société;175.22
5379;13/06/2026 13:46:00;;Dossier refusé;Saisie société;972.86
5380;13/06/2026 13:46:00;;Dossier refusé;Saisie société;597.74
5381;13/06/2026 13:30:30;;Dossier refusé;Signature Contrat;781.90
5382;13/06/2026 13:30:30;;Dossier refusé;Signature Contrat;689.16
5383;13/06/2026 13:28:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);158.17
5384;13/06/2026 13:28:55;;Souscription en cours;Informations complémentaires (Etablissements, etc.);659.27
5385;13/06/2026 13:23:33;;Dossier refusé;Saisie société;957.48
5386;13/06/2026 13:23:33;;Dossier refusé;Saisie société;167.14
5387;13/06/2026 13:02:16;;Souscription en cours;Coordonnées personnelles;333.16
5388;13/06/2026 13:02:16;;Souscription en cours;Coordonnées personnelles;173.88
5389;13/06/2026 12:56:42;;Souscription en cours;Criblages BE(s);989.35
5390;13/06/2026 12:56:42;;Souscription en cours;Criblages BE(s);814.07
5391;13/06/2026 12:51:05;;Souscription non démarrée;Parcours non démarré;522.86
5392;13/06/2026 12:51:05;;Souscription non démarrée;Parcours non démarré;861.35
5393;13/06/2026 12:30:54;;Souscription non démarrée;Parcours non démarré;634.11
5394;13/06/2026 12:30:54;;Souscription non démarrée;Parcours non démarré;528.63
5395;13/06/2026 11:43:22;;Dossier validé;Parcours terminé;725.66
5396;13/06/2026 11:43:22;;Dossier validé;Parcours terminé;372.69
5397;13/06/2026 11:42:24;Hugo DUBOIS;Dossier validé;Parcours terminé;448.22
5398;13/06/2026 11:42:24;Hugo DUBOIS;Dossier validé;Parcours terminé;494.43
5399;13/06/2026 11:38:51;;Dossier validé;Parcours terminé;176.56
5400;13/06/2026 11:38:51;;Dossier validé;Parcours terminé;454.27
5401;13/06/2026 11:38:31;;Dossier validé;Parcours terminé;814.58
5402;13/06/2026 11:38:31;;Dossier validé;Parcours terminé;804.18
5403;13/06/2026 11:15:54;;Souscription en cours;Coordonnées personnelles;518.21
5404;13/06/2026 11:15:54;;Souscription en cours;Coordonnées personnelles;120.77
5405;13/06/2026 11:13:59;Hugo MARTIN;Dossier refusé;Saisie société;106.93
5406;13/06/2026 11:13:59;Hugo MARTIN;Dossier refusé;Saisie société;554.31
5407;13/06/2026 11:06:40;;Souscription en cours;Choix de l'offre et livraison;112.04
5408;13/06/2026 11:06:40;;Souscription en cours;Choix de l'offre et livraison;235.09
5409;13/06/2026 11:04:23;;Souscription en cours;Choix de l'offre et livraison;937.70
5410;13/06/2026 11:04:23;;Souscription en cours;Choix de l'offre et livraison;974.19
5411;13/06/2026 10:57:39;;Dossier validé;Parcours terminé;408.12
5412;13/06/2026 10:57:39;;Dossier validé;Parcours terminé;852.48
5413;13/06/2026 10:55:09;;Dossier refusé;Saisie société;189.56
5414;13/06/2026 10:55:09;;Dossier refusé;Saisie société;251.58
5415;13/06/2026 10:53:23;;Souscription en cours;Bénéficiaire effectifs;564.27
5416;13/06/2026 10:53:23;;Souscription en cours;Bénéficiaire effectifs;260.01
5417;13/06/2026 10:18:03;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);506.15
5418;13/06/2026 10:18:03;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);552.43
5419;13/06/2026 10:10:34;;Dossier validé;Parcours terminé;103.33
5420;13/06/2026 10:10:34;;Dossier validé;Parcours terminé;216.52
5421;13/06/2026 10:03:03;;Dossier validé;Parcours terminé;556.62
5422;13/06/2026 10:03:03;;Dossier validé;Parcours terminé;192.13
5423;13/06/2026 10:00:06;;Souscription non démarrée;Parcours non démarré;845.28
5424;13/06/2026 10:00:06;;Souscription non démarrée;Parcours non démarré;964.28
5425;13/06/2026 09:42:22;;Souscription en cours;Coordonnées personnelles;304.29
5426;13/06/2026 09:42:22;;Souscription en cours;Coordonnées personnelles;773.37
5427;13/06/2026 09:25:12;;Dossier validé;Parcours terminé;531.57
5428;13/06/2026 09:25:12;;Dossier validé;Parcours terminé;823.33
5429;13/06/2026 09:05:18;;Souscription en cours;Coordonnées personnelles;164.83
5430;13/06/2026 09:05:18;;Souscription en cours;Coordonnées personnelles;330.32
5431;13/06/2026 09:00:21;;Dossier refusé;Saisie société;719.84
5432;13/06/2026 09:00:21;;Dossier refusé;Saisie société;397.15
5433;13/06/2026 08:38:33;;Dossier refusé;Saisie société;124.56
5434;13/06/2026 08:38:33;;Dossier refusé;Saisie société;781.58
5435;13/06/2026 08:29:45;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);469.54
5436;13/06/2026 08:29:45;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);626.80
5437;13/06/2026 08:15:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);827.38
5438;13/06/2026 08:15:50;;Souscription en cours;Informations complémentaires (CA, Profession, etc.);381.10
5439;13/06/2026 08:15:41;;Souscription en cours;Coordonnées personnelles;269.57
5440;13/06/2026 08:15:41;;Souscription en cours;Coordonnées personnelles;212.69
5441;13/06/2026 06:14:03;;Souscription en cours;Coordonnées personnelles;345.60
5442;13/06/2026 06:14:03;;Souscription en cours;Coordonnées personnelles;146.47
5443;13/06/2026 04:57:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;466.95
5444;13/06/2026 04:57:30;;En attente d'analyse Agent - Dossier avec erreurs;Signature Contrat;666.23
5445;13/06/2026 01:21:12;;Dossier refusé;Informations complémentaires (CA, Profession, etc.);346.46
5446;13/06/2026 01:21:12;;Dossier refusé;Informations complémentaires (CA, Profession, etc.);625.50
5447;12/06/2026 23:58:31;;Dossier validé;Parcours terminé;499.90
5448;12/06/2026 23:58:31;;Dossier validé;Parcours terminé;369.90
5449;12/06/2026 23:52:55;;Souscription en cours;Coordonnées personnelles;577.28
5450;12/06/2026 23:52:55;;Souscription en cours;Coordonnées personnelles;832.86
5451;12/06/2026 23:52:28;;Souscription en cours;Coordonnées personnelles;536.60
5452;12/06/2026 23:52:28;;Souscription en cours;Coordonnées personnelles;380.41
5453;12/06/2026 23:21:02;;Souscription en cours;Signature Contrat;401.09
5454;12/06/2026 23:21:02;;Souscription en cours;Signature Contrat;518.88
